YYYYMMDD, C024, G024,Pday_mm
20061201,-9999,0,0
20061202,-9999,32,3.2
20061203,-9999,28,2.8
20061204,-9999,0,0
20061205,-9999,192,19.2
20061206,-9999,42,4.2
20061207,-9999,54,5.4
20061208,-9999,84,8.4
20061209,-9999,35,3.5
20061210,-9999,78,7.8
20061211,-9999,0,0
20061212,-9999,7,0.7
20061213,-9999,0,0
20061214,-9999,0,0
20061215,-9999,0,0
20061216,-9999,0,0
20061217,-9999,7,0.7
20061218,-9999,0,0
20061219,-9999,0,0
20061220,-9999,0,0
20061221,-9999,0,0
20061222,-9999,0,0
20061223,-9999,0,0
20061224,-9999,0,0
20061225,-9999,0,0
20061226,-9999,0,0
20061227,-9999,0,0
20061228,-9999,0,0
20061229,-9999,0,0
20061230,-9999,0,0
20061231,-9999,0,0
20070101,-9999,17,1.7
20070102,-9999,0,0
20070103,-9999,0,0
20070104,-9999,0,0
20070105,-9999,22,2.2
20070106,-9999,0,0
20070107,-9999,0,0
20070108,-9999,0,0
20070109,-9999,0,0
20070110,-9999,0,0
20070111,-9999,0,0
20070112,-9999,0,0
20070113,-9999,0,0
20070114,-9999,0,0
20070115,-9999,0,0
20070116,-9999,0,0
20070117,-9999,0,0
20070118,-9999,0,0
20070119,-9999,0,0
20070120,-9999,0,0
20070121,-9999,1,0.1
20070122,-9999,172,17.2
20070123,-9999,226,22.6
20070124,-9999,98,9.8
20070125,-9999,65,6.5
20070126,-9999,0,0
20070127,-9999,0,0
20070128,-9999,0,0
20070129,-9999,0,0
20070130,-9999,38,3.8
20070131,-9999,14,1.4
20070201,-9999,0,0
20070202,-9999,0,0
20070203,-9999,0,0
20070204,-9999,4,0.4
20070205,-9999,8,0.8
20070206,-9999,1,0.1
20070207,-9999,0,0
20070208,-9999,111,11.1
20070209,-9999,157,15.7
20070210,-9999,90,9
20070211,-9999,19,1.9
20070212,-9999,174,17.4
20070213,-9999,0,0
20070214,-9999,43,4.3
20070215,-9999,0,0
20070216,-9999,5,0.5
20070217,-9999,96,9.6
20070218,-9999,245,24.5
20070219,-9999,9,0.9
20070220,-9999,74,7.4
20070221,-9999,0,0
20070222,-9999,5,0.5
20070223,-9999,40,4
20070224,-9999,0,0
20070225,-9999,81,8.1
20070226,-9999,15,1.5
20070227,-9999,10,1
20070228,-9999,29,2.9
20070301,-9999,0,0
20070302,-9999,0,0
20070303,-9999,0,0
20070304,-9999,0,0
20070305,-9999,0,0
20070306,-9999,0,0
20070307,-9999,192,19.2
20070308,-9999,176,17.6
20070309,-9999,20,2
20070310,-9999,0,0
20070311,-9999,0,0
20070312,-9999,0,0
20070313,-9999,0,0
20070314,-9999,0,0
20070315,-9999,0,0
20070316,-9999,0,0
20070317,-9999,0,0
20070318,-9999,0,0
20070319,-9999,170,17
20070320,-9999,300,30
20070321,-9999,494,49.4
20070322,-9999,58,5.8
20070323,-9999,128,12.8
20070324,-9999,29,2.9
20070325,-9999,0,0
20070326,-9999,44,4.4
20070327,-9999,139,13.9
20070328,-9999,2,0.2
20070329,-9999,66,6.6
20070330,-9999,96,9.6
20070331,-9999,70,7
20070401,-9999,50,5
20070402,-9999,394,39.4
20070403,-9999,10,1
20070404,-9999,76,7.6
20070405,-9999,0,0
20070406,-9999,0,0
20070407,-9999,0,0
20070408,-9999,0,0
20070409,-9999,0,0
20070410,-9999,3,0.3
20070411,-9999,0,0
20070412,-9999,84,8.4
20070413,-9999,136,13.6
20070414,-9999,0,0
20070415,-9999,0,0
20070416,-9999,0,0
20070417,-9999,0,0
20070418,-9999,0,0
20070419,-9999,0,0
20070420,-9999,0,0
20070421,-9999,0,0
20070422,-9999,0,0
20070423,-9999,0,0
20070424,-9999,0,0
20070425,-9999,115,11.5
20070426,-9999,75,7.5
20070427,-9999,207,20.7
20070428,-9999,25,2.5
20070429,-9999,0,0
20070430,-9999,114,11.4
20070501,-9999,318,31.8
20070502,-9999,0,0
20070503,-9999,11,1.1
20070504,-9999,70,7
20070505,-9999,42,4.2
20070506,-9999,0,0
20070507,-9999,0,0
20070508,-9999,0,0
20070509,-9999,0,0
20070510,-9999,0,0
20070511,-9999,0,0
20070512,-9999,0,0
20070513,-9999,0,0
20070514,-9999,82,8.2
20070515,-9999,0,0
20070516,-9999,4,0.4
20070517,-9999,2,0.2
20070518,-9999,0,0
20070519,-9999,86,8.6
20070520,-9999,105,10.5
20070521,-9999,4,0.4
20070522,-9999,0,0
20070523,-9999,41,4.1
20070524,-9999,34,3.4
20070525,-9999,9,0.9
20070526,-9999,140,14
20070527,-9999,192,19.2
20070528,-9999,43,4.3
20070529,-9999,0,0
20070530,-9999,0,0
20070531,-9999,71,7.1
20070601,-9999,16,1.6
20070602,-9999,35,3.5
20070603,-9999,0,0
20070604,-9999,2,0.2
20070605,-9999,0,0
20070606,-9999,0,0
20070607,-9999,0,0
20070608,-9999,0,0
20070609,-9999,119,11.9
20070610,-9999,182,18.2
20070611,-9999,0,0
20070612,-9999,138,13.8
20070613,-9999,1,0.1
20070614,-9999,32,3.2
20070615,-9999,0,0
20070616,-9999,19,1.9
20070617,-9999,84,8.4
20070618,-9999,0,0
20070619,-9999,0,0
20070620,-9999,72,7.2
20070621,-9999,2,0.2
20070622,-9999,0,0
20070623,-9999,0,0
20070624,-9999,0,0
20070625,-9999,11,1.1
20070626,-9999,13,1.3
20070627,-9999,15,1.5
20070628,-9999,0,0
20070629,-9999,0,0
20070630,-9999,0,0
20070701,-9999,0,0
20070702,-9999,0,0
20070703,-9999,11,1.1
20070704,-9999,19,1.9
20070705,-9999,0,0
20070706,-9999,0,0
20070707,-9999,0,0
20070708,-9999,2,0.2
20070709,-9999,3,0.3
20070710,-9999,3,0.3
20070711,-9999,6,0.6
20070712,-9999,0,0
20070713,-9999,0,0
20070714,-9999,0,0
20070715,-9999,0,0
20070716,-9999,7,0.7
20070717,-9999,0,0
20070718,-9999,0,0
20070719,-9999,0,0
20070720,-9999,0,0
20070721,-9999,0,0
20070722,-9999,0,0
20070723,-9999,11,1.1
20070724,-9999,3,0.3
20070725,-9999,0,0
20070726,-9999,0,0
20070727,-9999,0,0
20070728,-9999,0,0
20070729,-9999,0,0
20070730,-9999,0,0
20070731,-9999,0,0
20070801,-9999,0,0
20070802,-9999,0,0
20070803,-9999,0,0
20070804,-9999,0,0
20070805,-9999,2,0.2
20070806,-9999,38,3.8
20070807,-9999,0,0
20070808,-9999,0,0
20070809,-9999,0,0
20070810,-9999,0,0
20070811,-9999,0,0
20070812,-9999,0,0
20070813,-9999,0,0
20070814,-9999,0,0
20070815,-9999,73,7.3
20070816,-9999,5,0.5
20070817,-9999,0,0
20070818,-9999,0,0
20070819,-9999,65,6.5
20070820,-9999,65,6.5
20070821,-9999,396,39.6
20070822,-9999,74,7.4
20070823,-9999,310,31
20070824,-9999,72,7.2
20070825,-9999,55,5.5
20070826,-9999,0,0
20070827,-9999,0,0
20070828,-9999,0,0
20070829,-9999,10,1
20070830,-9999,3,0.3
20070831,-9999,0,0
20070901,-9999,0,0
20070902,-9999,0,0
20070903,-9999,6,0.6
20070904,-9999,55,5.5
20070905,-9999,0,0
20070906,-9999,0,0
20070907,-9999,0,0
20070908,-9999,0,0
20070909,-9999,0,0
20070910,-9999,0,0
20070911,-9999,0,0
20070912,-9999,0,0
20070913,-9999,0,0
20070914,-9999,0,0
20070915,-9999,0,0
20070916,-9999,22,2.2
20070917,-9999,7,0.7
20070918,-9999,76,7.6
20070919,-9999,0,0
20070920,-9999,0,0
20070921,-9999,0,0
20070922,-9999,96,9.6
20070923,-9999,0,0
20070924,-9999,0,0
20070925,-9999,17,1.7
20070926,-9999,23,2.3
20070927,-9999,76,7.6
20070928,-9999,1,0.1
20070929,-9999,0,0
20070930,-9999,7,0.7
20071001,-9999,5,0.5
20071002,-9999,30,3
20071003,-9999,94,9.4
20071004,-9999,2,0.2
20071005,-9999,180,18
20071006,-9999,0,0
20071007,-9999,0,0
20071008,-9999,1,0.1
20071009,-9999,7,0.7
20071010,-9999,174,17.4
20071011,-9999,25,2.5
20071012,-9999,0,0
20071013,-9999,0,0
20071014,-9999,0,0
20071015,-9999,0,0
20071016,-9999,0,0
20071017,-9999,0,0
20071018,-9999,5,0.5
20071019,-9999,0,0
20071020,-9999,0,0
20071021,-9999,0,0
20071022,-9999,0,0
20071023,-9999,59,5.9
20071024,-9999,28,2.8
20071025,-9999,14,1.4
20071026,-9999,11,1.1
20071027,-9999,0,0
20071028,-9999,0,0
20071029,-9999,43,4.3
20071030,-9999,50,5
20071031,-9999,8,0.8
20071101,-9999,0,0
20071102,-9999,0,0
20071103,-9999,0,0
20071104,-9999,0,0
20071105,-9999,0,0
20071106,-9999,0,0
20071107,-9999,0,0
20071108,-9999,0,0
20071109,-9999,2,0.2
20071110,-9999,0,0
20071111,-9999,0,0
20071112,-9999,0,0
20071113,-9999,1,0.1
20071114,-9999,44,4.4
20071115,-9999,34,3.4
20071116,-9999,0,0
20071117,-9999,0,0
20071118,-9999,0,0
20071119,-9999,0,0
20071120,-9999,153,15.3
20071121,-9999,1,0.1
20071122,-9999,118,11.8
20071123,-9999,25,2.5
20071124,-9999,9,0.9
20071125,-9999,0,0
20071126,-9999,0,0
20071127,-9999,0,0
20071128,-9999,0,0
20071129,-9999,0,0
20071130,-9999,0,0
20071201,-9999,42,4.2
20071202,-9999,0,0
20071203,-9999,75,7.5
20071204,-9999,19,1.9
20071205,-9999,0,0
20071206,-9999,0,0
20071207,-9999,64,6.4
20071208,-9999,17,1.7
20071209,-9999,66,6.6
20071210,-9999,264,26.4
20071211,-9999,20,2
20071212,-9999,0,0
20071213,-9999,0,0
20071214,-9999,0,0
20071215,-9999,0,0
20071216,-9999,0,0
20071217,-9999,14,1.4
20071218,-9999,30,3
20071219,-9999,0,0
20071220,-9999,46,4.6
20071221,-9999,4,0.4
20071222,-9999,1,0.1
20071223,-9999,0,0
20071224,-9999,0,0
20071225,-9999,0,0
20071226,-9999,7,0.7
20071227,-9999,0,0
20071228,-9999,0,0
20071229,-9999,0,0
20071230,-9999,39,3.9
20071231,-9999,0,0
20080101,-9999,0,0
20080102,-9999,0,0
20080103,-9999,20,2
20080104,-9999,0,0
20080105,-9999,57,5.7
20080106,-9999,0,0
20080107,-9999,2,0.2
20080108,-9999,0,0
20080109,-9999,57,5.7
20080110,-9999,0,0
20080111,-9999,97,9.7
20080112,-9999,81,8.1
20080113,-9999,0,0
20080114,-9999,0,0
20080115,-9999,18,1.8
20080116,-9999,37,3.7
20080117,-9999,35,3.5
20080118,-9999,23,2.3
20080119,-9999,0,0
20080120,-9999,0,0
20080121,-9999,0,0
20080122,-9999,0,0
20080123,-9999,12,1.2
20080124,-9999,13,1.3
20080125,-9999,0,0
20080126,-9999,0,0
20080127,-9999,0,0
20080128,-9999,0,0
20080129,-9999,0,0
20080130,-9999,40,4
20080131,-9999,6,0.6
20080201,-9999,78,7.8
20080202,-9999,30,3
20080203,-9999,99,9.9
20080204,-9999,0,0
20080205,-9999,0,0
20080206,-9999,0,0
20080207,-9999,0,0
20080208,-9999,0,0
20080209,-9999,0,0
20080210,-9999,0,0
20080211,-9999,0,0
20080212,-9999,0,0
20080213,-9999,0,0
20080214,-9999,0,0
20080215,-9999,0,0
20080216,-9999,0,0
20080217,-9999,0,0
20080218,-9999,30,3
20080219,-9999,54,5.4
20080220,-9999,10,1
20080221,-9999,0,0
20080222,-9999,0,0
20080223,-9999,0,0
20080224,-9999,0,0
20080225,-9999,0,0
20080226,-9999,10,1
20080227,-9999,57,5.7
20080228,-9999,53,5.3
20080229,-9999,0,0
20080301,-9999,0,0
20080302,-9999,0,0
20080303,-9999,16,1.6
20080304,-9999,171,17.1
20080305,-9999,94,9.4
20080306,-9999,0,0
20080307,-9999,18,1.8
20080308,-9999,25,2.5
20080309,-9999,86,8.6
20080310,-9999,114,11.4
20080311,-9999,50,5
20080312,-9999,0,0
20080313,-9999,0,0
20080314,-9999,0,0
20080315,-9999,0,0
20080316,-9999,0,0
20080317,-9999,4,0.4
20080318,-9999,255,25.5
20080319,-9999,59,5.9
20080320,-9999,0,0
20080321,-9999,111,11.1
20080322,-9999,402,40.2
20080323,-9999,327,32.7
20080324,-9999,282,28.2
20080325,-9999,76,7.6
20080326,-9999,41,4.1
20080327,-9999,326,32.6
20080328,-9999,48,4.8
20080329,-9999,0,0
20080330,-9999,143,14.3
20080331,-9999,61,6.1
20080401,-9999,179,17.9
20080402,-9999,3,0.3
20080403,-9999,0,0
20080404,-9999,0,0
20080405,-9999,0,0
20080406,-9999,0,0
20080407,-9999,77,7.7
20080408,-9999,66,6.6
20080409,-9999,29,2.9
20080410,-9999,385,38.5
20080411,-9999,83,8.3
20080412,-9999,1,0.1
20080413,-9999,146,14.6
20080414,-9999,19,1.9
20080415,-9999,0,0
20080416,-9999,1,0.1
20080417,-9999,167,16.7
20080418,-9999,80,8
20080419,-9999,151,15.1
20080420,-9999,1,0.1
20080421,-9999,47,4.7
20080422,-9999,3,0.3
20080423,-9999,26,2.6
20080424,-9999,0,0
20080425,-9999,0,0
20080426,-9999,0,0
20080427,-9999,0,0
20080428,-9999,30,3
20080429,-9999,0,0
20080430,-9999,27,2.7
20080501,-9999,0,0
20080502,-9999,0,0
20080503,-9999,0,0
20080504,-9999,71,7.1
20080505,-9999,4,0.4
20080506,-9999,4,0.4
20080507,-9999,18,1.8
20080508,-9999,93,9.3
20080509,-9999,74,7.4
20080510,-9999,291,29.1
20080511,-9999,24,2.4
20080512,-9999,0,0
20080513,-9999,154,15.4
20080514,-9999,8,0.8
20080515,-9999,36,3.6
20080516,-9999,93,9.3
20080517,-9999,0,0
20080518,-9999,55,5.5
20080519,-9999,17,1.7
20080520,-9999,0,0
20080521,-9999,107,10.7
20080522,-9999,0,0
20080523,-9999,149,14.9
20080524,-9999,248,24.8
20080525,-9999,61,6.1
20080526,-9999,50,5
20080527,-9999,1,0.1
20080528,-9999,40,4
20080529,-9999,11,1.1
20080530,-9999,44,4.4
20080531,-9999,439,43.9
20080601,-9999,137,13.7
20080602,-9999,78,7.8
20080603,-9999,0,0
20080604,-9999,0,0
20080605,-9999,7,0.7
20080606,-9999,18,1.8
20080607,-9999,31,3.1
20080608,-9999,26,2.6
20080609,-9999,67,6.7
20080610,-9999,354,35.4
20080611,-9999,168,16.8
20080612,-9999,7,0.7
20080613,-9999,0,0
20080614,-9999,0,0
20080615,-9999,141,14.1
20080616,-9999,138,13.8
20080617,-9999,10,1
20080618,-9999,0,0
20080619,-9999,0,0
20080620,-9999,0,0
20080621,-9999,4,0.4
20080622,-9999,0,0
20080623,-9999,79,7.9
20080624,-9999,21,2.1
20080625,-9999,0,0
20080626,-9999,73,7.3
20080627,-9999,1,0.1
20080628,-9999,0,0
20080629,-9999,0,0
20080630,-9999,0,0
20080701,-9999,0,0
20080702,-9999,6,0.6
20080703,-9999,0,0
20080704,-9999,0,0
20080705,-9999,0,0
20080706,-9999,0,0
20080707,-9999,0,0
20080708,-9999,0,0
20080709,-9999,0,0
20080710,-9999,0,0
20080711,-9999,12,1.2
20080712,-9999,191,19.1
20080713,-9999,18,1.8
20080714,-9999,0,0
20080715,-9999,0,0
20080716,-9999,0,0
20080717,-9999,0,0
20080718,-9999,0,0
20080719,-9999,0,0
20080720,-9999,0,0
20080721,-9999,0,0
20080722,-9999,0,0
20080723,-9999,0,0
20080724,-9999,0,0
20080725,-9999,0,0
20080726,-9999,0,0
20080727,-9999,0,0
20080728,-9999,18,1.8
20080729,-9999,0,0
20080730,-9999,0,0
20080731,-9999,0,0
20080801,-9999,0,0
20080802,-9999,0,0
20080803,-9999,0,0
20080804,-9999,0,0
20080805,-9999,7,0.7
20080806,-9999,91,9.1
20080807,-9999,0,0
20080808,-9999,5,0.5
20080809,-9999,0,0
20080810,-9999,0,0
20080811,-9999,0,0
20080812,-9999,5,0.5
20080813,-9999,3,0.3
20080814,-9999,60,6
20080815,-9999,17,1.7
20080816,-9999,10,1
20080817,-9999,3,0.3
20080818,-9999,0,0
20080819,-9999,0,0
20080820,-9999,0,0
20080821,-9999,1,0.1
20080822,-9999,14,1.4
20080823,-9999,0,0
20080824,-9999,0,0
20080825,-9999,0,0
20080826,-9999,0,0
20080827,-9999,0,0
20080828,-9999,0,0
20080829,-9999,0,0
20080830,-9999,0,0
20080831,-9999,0,0
20080901,-9999,0,0
20080902,-9999,0,0
20080903,-9999,0,0
20080904,-9999,7,0.7
20080905,-9999,20,2
20080906,-9999,3,0.3
20080907,-9999,0,0
20080908,-9999,0,0
20080909,-9999,132,13.2
20080910,-9999,0,0
20080911,-9999,47,4.7
20080912,-9999,5,0.5
20080913,-9999,37,3.7
20080914,-9999,0,0
20080915,-9999,0,0
20080916,-9999,0,0
20080917,-9999,0,0
20080918,-9999,0,0
20080919,-9999,0,0
20080920,-9999,0,0
20080921,-9999,0,0
20080922,-9999,0,0
20080923,-9999,0,0
20080924,-9999,0,0
20080925,-9999,0,0
20080926,-9999,0,0
20080927,-9999,0,0
20080928,-9999,0,0
20080929,-9999,0,0
20080930,-9999,2,0.2
20081001,-9999,0,0
20081002,-9999,26,2.6
20081003,-9999,100,10
20081004,-9999,8,0.8
20081005,-9999,0,0
20081006,-9999,0,0
20081007,-9999,232,23.2
20081008,-9999,91,9.1
20081009,-9999,5,0.5
20081010,-9999,0,0
20081011,-9999,5,0.5
20081012,-9999,9,0.9
20081013,-9999,0,0
20081014,-9999,0,0
20081015,-9999,0,0
20081016,-9999,0,0
20081017,-9999,16,1.6
20081018,-9999,0,0
20081019,-9999,0,0
20081020,-9999,0,0
20081021,-9999,151,15.1
20081022,-9999,45,4.5
20081023,-9999,0,0
20081024,-9999,0,0
20081025,-9999,0,0
20081026,-9999,0,0
20081027,-9999,164,16.4
20081028,-9999,202,20.2
20081029,-9999,236,23.6
20081030,-9999,59,5.9
20081031,-9999,191,19.1
20081101,-9999,0,0
20081102,-9999,408,40.8
20081103,-9999,178,17.8
20081104,-9999,0,0
20081105,-9999,225,22.5
20081106,-9999,39,3.9
20081107,-9999,17,1.7
20081108,-9999,1,0.1
20081109,-9999,0,0
20081110,-9999,0,0
20081111,-9999,60,6
20081112,-9999,96,9.6
20081113,-9999,75,7.5
20081114,-9999,49,4.9
20081115,-9999,12,1.2
20081116,-9999,0,0
20081117,-9999,0,0
20081118,-9999,103,10.3
20081119,-9999,152,15.2
20081120,-9999,8,0.8
20081121,-9999,85,8.5
20081122,-9999,179,17.9
20081123,-9999,95,9.5
20081124,-9999,459,45.9
20081125,-9999,87,8.7
20081126,-9999,0,0
20081127,-9999,0,0
20081128,-9999,0,0
20081129,-9999,3,0.3
20081130,-9999,4,0.4
20081201,-9999,316,31.6
20081202,-9999,100,10
20081203,-9999,59,5.9
20081204,-9999,29,2.9
20081205,-9999,55,5.5
20081206,-9999,110,11
20081207,-9999,1,0.1
20081208,-9999,67,6.7
20081209,-9999,209,20.9
20081210,-9999,314,31.4
20081211,-9999,20,2
20081212,-9999,0,0
20081213,-9999,190,19
20081214,-9999,54,5.4
20081215,-9999,109,10.9
20081216,-9999,35,3.5
20081217,-9999,134,13.4
20081218,-9999,21,2.1
20081219,-9999,6,0.6
20081220,-9999,0,0
20081221,-9999,0,0
20081222,-9999,0,0
20081223,-9999,0,0
20081224,-9999,0,0
20081225,-9999,0,0
20081226,-9999,78,7.8
20081227,-9999,101,10.1
20081228,-9999,36,3.6
20081229,-9999,2,0.2
20081230,-9999,5,0.5
20081231,-9999,4,0.4
20090101,0,-9999,0
20090102,7,-9999,0.7
20090103,0,-9999,0
20090104,0,-9999,0
20090105,1,-9999,0.1
20090106,110,-9999,11
20090107,58,-9999,5.8
20090108,35,-9999,3.5
20090109,10,-9999,1
20090110,3,-9999,0.3
20090111,0,-9999,0
20090112,0,-9999,0
20090113,61,-9999,6.1
20090114,22,-9999,2.2
20090115,0,-9999,0
20090116,0,-9999,0
20090117,0,-9999,0
20090118,1,-9999,0.1
20090119,86,-9999,8.6
20090120,2,-9999,0.2
20090121,12,-9999,1.2
20090122,34,-9999,3.4
20090123,296,-9999,29.6
20090124,149,-9999,14.9
20090125,42,-9999,4.2
20090126,182,-9999,18.2
20090127,463,-9999,46.3
20090128,183,-9999,18.3
20090129,19,-9999,1.9
20090130,0,-9999,0
20090131,1,-9999,0.1
20090201,42,-9999,4.2
20090202,9,-9999,0.9
20090203,0,-9999,0
20090204,36,-9999,3.6
20090205,7,-9999,0.7
20090206,91,-9999,9.1
20090207,207,-9999,20.7
20090208,103,-9999,10.3
20090209,1,-9999,0.1
20090210,107,-9999,10.7
20090211,187,-9999,18.7
20090212,134,-9999,13.4
20090213,0,-9999,0
20090214,0,-9999,0
20090215,0,-9999,0
20090216,0,-9999,0
20090217,0,-9999,0
20090218,0,-9999,0
20090219,0,-9999,0
20090220,0,-9999,0
20090221,0,-9999,0
20090222,0,-9999,0
20090223,2,-9999,0.2
20090224,0,-9999,0
20090225,0,-9999,0
20090226,0,-9999,0
20090227,0,-9999,0
20090228,0,-9999,0
20090301,46,-9999,4.6
20090302,17,-9999,1.7
20090303,0,-9999,0
20090304,118,-9999,11.8
20090305,178,-9999,17.8
20090306,138,-9999,13.8
20090307,54,-9999,5.4
20090308,6,-9999,0.6
20090309,11,-9999,1.1
20090310,0,-9999,0
20090311,0,-9999,0
20090312,0,-9999,0
20090313,0,-9999,0
20090314,0,-9999,0
20090315,0,-9999,0
20090316,0,-9999,0
20090317,0,-9999,0
20090318,0,-9999,0
20090319,0,-9999,0
20090320,0,-9999,0
20090321,0,-9999,0
20090322,0,-9999,0
20090323,0,-9999,0
20090324,0,-9999,0
20090325,0,-9999,0
20090326,0,-9999,0
20090327,0,-9999,0
20090328,73,-9999,7.3
20090329,14,-9999,1.4
20090330,4,-9999,0.4
20090331,0,-9999,0
20090401,0,-9999,0
20090402,0,-9999,0
20090403,0,-9999,0
20090404,11,-9999,1.1
20090405,0,-9999,0
20090406,68,-9999,6.8
20090407,94,-9999,9.4
20090408,2,-9999,0.2
20090409,0,-9999,0
20090410,223,-9999,22.3
20090411,50,-9999,5
20090412,7,-9999,0.7
20090413,0,-9999,0
20090414,113,-9999,11.3
20090415,51,-9999,5.1
20090416,12,-9999,1.2
20090417,27,-9999,2.7
20090418,95,-9999,9.5
20090419,15,-9999,1.5
20090420,7,-9999,0.7
20090421,0,-9999,0
20090422,0,-9999,0
20090423,0,-9999,0
20090424,3,-9999,0.3
20090425,9,-9999,0.9
20090426,90,-9999,9
20090427,104,-9999,10.4
20090428,43,-9999,4.3
20090429,12,-9999,1.2
20090430,19,-9999,1.9
20090501,33,-9999,3.3
20090502,0,-9999,0
20090503,0,-9999,0
20090504,13,-9999,1.3
20090505,0,-9999,0
20090506,0,-9999,0
20090507,0,-9999,0
20090508,0,-9999,0
20090509,0,-9999,0
20090510,151,-9999,15.1
20090511,2,-9999,0.2
20090512,0,-9999,0
20090513,0,-9999,0
20090514,34,-9999,3.4
20090515,20,-9999,2
20090516,0,-9999,0
20090517,0,-9999,0
20090518,0,-9999,0
20090519,0,-9999,0
20090520,13,-9999,1.3
20090521,0,-9999,0
20090522,0,-9999,0
20090523,0,-9999,0
20090524,205,-9999,20.5
20090525,110,-9999,11
20090526,17,-9999,1.7
20090527,0,-9999,0
20090528,0,-9999,0
20090529,0,-9999,0
20090530,0,-9999,0
20090531,0,-9999,0
20090601,0,-9999,0
20090602,0,-9999,0
20090603,0,-9999,0
20090604,103,-9999,10.3
20090605,99,-9999,9.9
20090606,54,-9999,5.4
20090607,10,-9999,1
20090608,7,-9999,0.7
20090609,25,-9999,2.5
20090610,0,-9999,0
20090611,0,-9999,0
20090612,0,-9999,0
20090613,0,-9999,0
20090614,12,-9999,1.2
20090615,46,-9999,4.6
20090616,5,-9999,0.5
20090617,71,-9999,7.1
20090618,1,-9999,0.1
20090619,11,-9999,1.1
20090620,1,-9999,0.1
20090621,0,-9999,0
20090622,0,-9999,0
20090623,0,-9999,0
20090624,0,-9999,0
20090625,6,-9999,0.6
20090626,0,-9999,0
20090627,0,-9999,0
20090628,104,-9999,10.4
20090629,11,-9999,1.1
20090630,0,-9999,0
20090701,0,-9999,0
20090702,0,-9999,0
20090703,0,-9999,0
20090704,0,-9999,0
20090705,0,-9999,0
20090706,0,-9999,0
20090707,1,-9999,0.1
20090708,0,-9999,0
20090709,0,-9999,0
20090710,0,-9999,0
20090711,0,-9999,0
20090712,0,-9999,0
20090713,2,-9999,0.2
20090714,1,-9999,0.1
20090715,0,-9999,0
20090716,0,-9999,0
20090717,17,-9999,1.7
20090718,0,-9999,0
20090719,0,-9999,0
20090720,0,-9999,0
20090721,0,-9999,0
20090722,0,-9999,0
20090723,0,-9999,0
20090724,0,-9999,0
20090725,0,-9999,0
20090726,0,-9999,0
20090727,2,-9999,0.2
20090728,0,-9999,0
20090729,0,-9999,0
20090730,0,-9999,0
20090731,0,-9999,0
20090801,25,-9999,2.5
20090802,12,-9999,1.2
20090803,0,-9999,0
20090804,0,-9999,0
20090805,17,-9999,1.7
20090806,0,-9999,0
20090807,2,-9999,0.2
20090808,5,-9999,0.5
20090809,31,-9999,3.1
20090810,11,-9999,1.1
20090811,0,-9999,0
20090812,0,-9999,0
20090813,0,-9999,0
20090814,2,-9999,0.2
20090815,0,-9999,0
20090816,0,-9999,0
20090817,0,-9999,0
20090818,0,-9999,0
20090819,0,-9999,0
20090820,0,-9999,0
20090821,6,-9999,0.6
20090822,0,-9999,0
20090823,0,-9999,0
20090824,0,-9999,0
20090825,12,-9999,1.2
20090826,0,-9999,0
20090827,0,-9999,0
20090828,33,-9999,3.3
20090829,0,-9999,0
20090830,0,-9999,0
20090831,2,-9999,0.2
20090901,0,-9999,0
20090902,0,-9999,0
20090903,0,-9999,0
20090904,74,-9999,7.4
20090905,0,-9999,0
20090906,0,-9999,0
20090907,0,-9999,0
20090908,0,-9999,0
20090909,0,-9999,0
20090910,0,-9999,0
20090911,0,-9999,0
20090912,0,-9999,0
20090913,0,-9999,0
20090914,0,-9999,0
20090915,11,-9999,1.1
20090916,68,-9999,6.8
20090917,54,-9999,5.4
20090918,620,-9999,62
20090919,23,-9999,2.3
20090920,166,-9999,16.6
20090921,65,-9999,6.5
20090922,0,-9999,0
20090923,0,-9999,0
20090924,0,-9999,0
20090925,0,-9999,0
20090926,0,-9999,0
20090927,0,-9999,0
20090928,0,-9999,0
20090929,0,-9999,0
20090930,0,-9999,0
20091001,0,-9999,0
20091002,0,-9999,0
20091003,0,-9999,0
20091004,0,-9999,0
20091005,0,-9999,0
20091006,0,-9999,0
20091007,0,-9999,0
20091008,43,-9999,4.3
20091009,0,-9999,0
20091010,18,-9999,1.8
20091011,89,-9999,8.9
20091012,28,-9999,2.8
20091013,0,-9999,0
20091014,0,-9999,0
20091015,0,-9999,0
20091016,0,-9999,0
20091017,0,-9999,0
20091018,0,-9999,0
20091019,0,-9999,0
20091020,104,-9999,10.4
20091021,0,-9999,0
20091022,350,-9999,35
20091023,39,-9999,3.9
20091024,0,-9999,0
20091025,8,-9999,0.8
20091026,1,-9999,0.1
20091027,0,-9999,0
20091028,0,-9999,0
20091029,4,-9999,0.4
20091030,0,-9999,0
20091031,0,-9999,0
20091101,195,-9999,19.5
20091102,2,-9999,0.2
20091103,0,-9999,0
20091104,82,-9999,8.2
20091105,127,-9999,12.7
20091106,160,-9999,16
20091107,111,-9999,11.1
20091108,497,-9999,49.7
20091109,351,-9999,35.1
20091110,98,-9999,9.8
20091111,11,-9999,1.1
20091112,0,-9999,0
20091113,0,-9999,0
20091114,2,-9999,0.2
20091115,1,-9999,0.1
20091116,0,-9999,0
20091117,1,-9999,0.1
20091118,0,-9999,0
20091119,0,-9999,0
20091120,0,-9999,0
20091121,0,-9999,0
20091122,5,-9999,0.5
20091123,0,-9999,0
