YYYYMMDD, C072, G072,TmeanDay_C
20090406,79,-9999,7.9
20090407,35,-9999,3.5
20090408,59,-9999,5.9
20090409,94,-9999,9.4
20090410,33,-9999,3.3
20090411,13,-9999,1.3
20090412,26,-9999,2.6
20090413,68,-9999,6.8
20090414,58,-9999,5.8
20090415,44,-9999,4.4
20090416,46,-9999,4.6
20090417,49,-9999,4.9
20090418,65,-9999,6.5
20090419,51,-9999,5.1
20090420,48,-9999,4.8
20090421,55,-9999,5.5
20090422,82,-9999,8.2
20090423,145,-9999,14.5
20090424,123,-9999,12.3
20090425,26,-9999,2.6
20090426,30,-9999,3
20090427,57,-9999,5.7
20090428,58,-9999,5.8
20090429,70,-9999,7
20090430,67,-9999,6.7
20090501,42,-9999,4.2
20090502,68,-9999,6.8
20090503,91,-9999,9.1
20090504,58,-9999,5.8
20090505,66,-9999,6.6
20090506,164,-9999,16.4
20090507,122,-9999,12.2
20090508,73,-9999,7.3
20090509,112,-9999,11.2
20090510,135,-9999,13.5
20090511,133,-9999,13.3
20090512,130,-9999,13
20090513,115,-9999,11.5
20090514,72,-9999,7.2
20090515,75,-9999,7.5
20090516,110,-9999,11
20090517,97,-9999,9.7
20090518,79,-9999,7.9
20090519,88,-9999,8.8
20090520,126,-9999,12.6
20090521,97,-9999,9.7
20090522,129,-9999,12.9
20090523,157,-9999,15.7
20090524,105,-9999,10.5
20090525,103,-9999,10.3
20090526,71,-9999,7.1
20090527,73,-9999,7.3
20090528,117,-9999,11.7
20090529,190,-9999,19
20090530,191,-9999,19.1
20090531,153,-9999,15.3
20090601,150,-9999,15
20090602,153,-9999,15.3
20090603,179,-9999,17.9
20090604,143,-9999,14.3
20090605,108,-9999,10.8
20090606,105,-9999,10.5
20090607,115,-9999,11.5
20090608,121,-9999,12.1
20090609,117,-9999,11.7
20090610,145,-9999,14.5
20090611,129,-9999,12.9
20090612,179,-9999,17.9
20090613,188,-9999,18.8
20090614,187,-9999,18.7
20090615,127,-9999,12.7
20090616,117,-9999,11.7
20090617,176,-9999,17.6
20090618,162,-9999,16.2
20090619,119,-9999,11.9
20090620,103,-9999,10.3
20090621,105,-9999,10.5
20090622,131,-9999,13.1
20090623,152,-9999,15.2
20090624,147,-9999,14.7
20090625,146,-9999,14.6
20090626,135,-9999,13.5
20090627,174,-9999,17.4
20090628,184,-9999,18.4
20090629,210,-9999,21
20090630,216,-9999,21.6
20090701,200,-9999,20
20090702,145,-9999,14.5
20090703,165,-9999,16.5
20090704,144,-9999,14.4
20090705,144,-9999,14.4
20090706,111,-9999,11.1
20090707,106,-9999,10.6
20090708,117,-9999,11.7
20090709,123,-9999,12.3
20090710,128,-9999,12.8
20090711,176,-9999,17.6
20090712,190,-9999,19
20090713,145,-9999,14.5
20090714,144,-9999,14.4
20090715,158,-9999,15.8
20090716,175,-9999,17.5
20090717,117,-9999,11.7
20090718,132,-9999,13.2
20090719,160,-9999,16
20090720,208,-9999,20.8
20090721,205,-9999,20.5
20090722,204,-9999,20.4
20090723,162,-9999,16.2
20090724,145,-9999,14.5
20090725,157,-9999,15.7
20090726,197,-9999,19.7
20090727,131,-9999,13.1
20090728,164,-9999,16.4
20090729,156,-9999,15.6
20090730,133,-9999,13.3
20090731,166,-9999,16.6
20090801,144,-9999,14.4
20090802,113,-9999,11.3
20090803,151,-9999,15.1
20090804,200,-9999,20
20090805,185,-9999,18.5
20090806,149,-9999,14.9
20090807,113,-9999,11.3
20090808,113,-9999,11.3
20090809,115,-9999,11.5
20090810,122,-9999,12.2
20090811,135,-9999,13.5
20090812,157,-9999,15.7
20090813,162,-9999,16.2
20090814,203,-9999,20.3
20090815,236,-9999,23.6
20090816,216,-9999,21.6
20090817,159,-9999,15.9
20090818,190,-9999,19
20090819,217,-9999,21.7
20090820,175,-9999,17.5
20090821,135,-9999,13.5
20090822,155,-9999,15.5
20090823,207,-9999,20.7
20090824,145,-9999,14.5
20090825,128,-9999,12.8
20090826,164,-9999,16.4
20090827,186,-9999,18.6
20090828,132,-9999,13.2
20090829,112,-9999,11.2
20090830,151,-9999,15.1
20090831,197,-9999,19.7
20090901,131,-9999,13.1
20090902,152,-9999,15.2
20090903,140,-9999,14
20090904,120,-9999,12
20090905,106,-9999,10.6
20090906,172,-9999,17.2
20090907,202,-9999,20.2
20090908,216,-9999,21.6
20090909,172,-9999,17.2
20090910,183,-9999,18.3
20090911,151,-9999,15.1
20090912,138,-9999,13.8
20090913,130,-9999,13
20090914,108,-9999,10.8
20090915,96,-9999,9.6
20090916,80,-9999,8
20090917,108,-9999,10.8
20090918,103,-9999,10.3
20090919,112,-9999,11.2
20090920,100,-9999,10
20090921,104,-9999,10.4
20090922,111,-9999,11.1
20090923,151,-9999,15.1
20090924,157,-9999,15.7
20090925,122,-9999,12.2
20090926,121,-9999,12.1
20090927,130,-9999,13
20090928,138,-9999,13.8
20090929,162,-9999,16.2
20090930,168,-9999,16.8
20091001,131,-9999,13.1
20091002,110,-9999,11
20091003,126,-9999,12.6
20091004,173,-9999,17.3
20091005,187,-9999,18.7
20091006,190,-9999,19
20091007,172,-9999,17.2
20091008,129,-9999,12.9
20091009,122,-9999,12.2
20091010,133,-9999,13.3
20091011,130,-9999,13
20091012,106,-9999,10.6
20091013,80,-9999,8
20091014,82,-9999,8.2
20091015,54,-9999,5.4
20091016,26,-9999,2.6
20091017,48,-9999,4.8
20091018,53,-9999,5.3
20091019,63,-9999,6.3
20091020,82,-9999,8.2
20091021,71,-9999,7.1
20091022,76,-9999,7.6
20091023,94,-9999,9.4
20091024,143,-9999,14.3
20091025,127,-9999,12.7
20091026,138,-9999,13.8
20091027,144,-9999,14.4
20091028,129,-9999,12.9
20091029,144,-9999,14.4
20091030,152,-9999,15.2
20091031,152,-9999,15.2
20091101,133,-9999,13.3
20091102,72,-9999,7.2
20091103,98,-9999,9.8
20091104,71,-9999,7.1
20091105,27,-9999,2.7
20091106,56,-9999,5.6
20091107,44,-9999,4.4
20091108,36,-9999,3.6
20091109,35,-9999,3.5
20091110,60,-9999,6
20091111,89,-9999,8.9
20091112,104,-9999,10.4
20091113,106,-9999,10.6
20091114,102,-9999,10.2
20091115,112,-9999,11.2
20091116,133,-9999,13.3
20091117,100,-9999,10
20091118,76,-9999,7.6
20091119,86,-9999,8.6
20091120,80,-9999,8
20091121,89,-9999,8.9
20091122,73,-9999,7.3
20091123,64,-9999,6.4
20091124,69,-9999,6.9
20091125,66,-9999,6.6
20091126,53,-9999,5.3
20091127,40,-9999,4
20091128,48,-9999,4.8
20091129,26,-9999,2.6
20091130,3,-9999,0.3
20091201,17,-9999,1.7
20091202,70,-9999,7
20091203,43,-9999,4.3
20091204,51,-9999,5.1
20091205,65,-9999,6.5
20091206,81,-9999,8.1
20091207,86,-9999,8.6
20091208,57,-9999,5.7
20091209,69,-9999,6.9
20091210,83,-9999,8.3
20091211,82,-9999,8.2
20091212,26,-9999,2.6
20091213,-25,-9999,-2.5
20091214,-40,-9999,-4
20091215,-35,-9999,-3.5
20091216,-41,-9999,-4.1
20091217,-35,-9999,-3.5
20091218,-30,-9999,-3
20091219,-49,-9999,-4.9
20091220,-48,-9999,-4.8
20091221,-2,-9999,-0.2
20091222,45,-9999,4.5
20091223,-3,-9999,-0.3
20091224,48,-9999,4.8
20091225,17,-9999,1.7
20091226,13,-9999,1.3
20091227,16,-9999,1.6
20091228,60,-9999,6
20091229,94,-9999,9.4
20091230,64,-9999,6.4
20091231,34,-9999,3.4
20100101,12,-9999,1.2
20100102,21,-9999,2.1
20100103,25,-9999,2.5
20100104,42,-9999,4.2
20100105,-6,-9999,-0.6
20100106,-20,-9999,-2
20100107,-31,-9999,-3.1
20100108,-48,-9999,-4.8
20100109,-52,-9999,-5.2
20100110,-57,-9999,-5.7
20100111,-39,-9999,-3.9
20100112,-1,-9999,-0.1
20100113,10,-9999,1
20100114,29,-9999,2.9
20100115,30,-9999,3
20100116,65,-9999,6.5
20100117,51,-9999,5.1
20100118,44,-9999,4.4
20100119,68,-9999,6.8
20100120,42,-9999,4.2
20100121,31,-9999,3.1
20100122,67,-9999,6.7
20100123,43,-9999,4.3
20100124,25,-9999,2.5
20100125,-8,-9999,-0.8
20100126,-24,-9999,-2.4
20100127,-45,-9999,-4.5
20100128,-12,-9999,-1.2
20100129,16,-9999,1.6
20100130,-4,-9999,-0.4
20100131,-10,-9999,-1
20100201,-8,-9999,-0.8
20100202,7,-9999,0.7
20100203,6,-9999,0.6
20100204,22,-9999,2.2
20100205,40,-9999,4
20100206,41,-9999,4.1
20100207,36,-9999,3.6
20100208,27,-9999,2.7
20100209,-13,-9999,-1.3
20100210,-29,-9999,-2.9
20100211,-52,-9999,-5.2
20100212,-46,-9999,-4.6
20100213,-52,-9999,-5.2
20100214,-43,-9999,-4.3
20100215,-47,-9999,-4.7
20100216,-6,-9999,-0.6
20100217,11,-9999,1.1
20100218,12,-9999,1.2
20100219,2,-9999,0.2
20100220,3,-9999,0.3
20100221,12,-9999,1.2
20100222,57,-9999,5.7
20100223,59,-9999,5.9
20100224,58,-9999,5.8
20100225,80,-9999,8
20100226,48,-9999,4.8
20100227,70,-9999,7
20100228,58,-9999,5.8
20100301,51,-9999,5.1
20100302,64,-9999,6.4
20100303,31,-9999,3.1
20100304,33,-9999,3.3
20100305,8,-9999,0.8
20100306,34,-9999,3.4
20100307,-20,-9999,-2
20100308,-49,-9999,-4.9
20100309,-33,-9999,-3.3
20100310,-39,-9999,-3.9
20100311,-35,-9999,-3.5
20100312,-20,-9999,-2
20100313,-9,-9999,-0.9
20100314,-3,-9999,-0.3
20100315,34,-9999,3.4
20100316,65,-9999,6.5
20100317,87,-9999,8.7
20100318,70,-9999,7
20100319,85,-9999,8.5
20100320,108,-9999,10.8
20100321,64,-9999,6.4
20100322,71,-9999,7.1
20100323,92,-9999,9.2
20100324,87,-9999,8.7
20100325,61,-9999,6.1
20100326,42,-9999,4.2
20100327,57,-9999,5.7
20100328,84,-9999,8.4
20100329,77,-9999,7.7
20100330,45,-9999,4.5
20100331,30,-9999,3
20100401,29,-9999,2.9
20100402,50,-9999,5
20100403,58,-9999,5.8
20100404,32,-9999,3.2
20100405,71,-9999,7.1
20100406,89,-9999,8.9
20100407,43,-9999,4.3
20100408,39,-9999,3.9
20100409,66,-9999,6.6
20100410,119,-9999,11.9
20100411,82,-9999,8.2
20100412,33,-9999,3.3
20100413,34,-9999,3.4
20100414,53,-9999,5.3
20100415,60,-9999,6
20100416,91,-9999,9.1
20100417,89,-9999,8.9
20100418,83,-9999,8.3
20100419,99,-9999,9.9
20100420,127,-9999,12.7
20100421,141,-9999,14.1
20100422,103,-9999,10.3
20100423,87,-9999,8.7
20100424,117,-9999,11.7
20100425,112,-9999,11.2
20100426,137,-9999,13.7
20100427,171,-9999,17.1
20100428,179,-9999,17.9
20100429,133,-9999,13.3
20100430,83,-9999,8.3
20100501,67,-9999,6.7
20100502,50,-9999,5
20100503,21,-9999,2.1
20100504,3,-9999,0.3
20100505,15,-9999,1.5
20100506,33,-9999,3.3
20100507,47,-9999,4.7
20100508,76,-9999,7.6
20100509,101,-9999,10.1
20100510,88,-9999,8.8
20100511,60,-9999,6
20100512,35,-9999,3.5
20100513,17,-9999,1.7
20100514,39,-9999,3.9
20100515,42,-9999,4.2
20100516,48,-9999,4.8
20100517,81,-9999,8.1
20100518,107,-9999,10.7
20100519,80,-9999,8
20100520,108,-9999,10.8
20100521,154,-9999,15.4
20100522,174,-9999,17.4
20100523,187,-9999,18.7
20100524,173,-9999,17.3
20100525,160,-9999,16
20100526,115,-9999,11.5
20100527,103,-9999,10.3
20100528,83,-9999,8.3
20100529,121,-9999,12.1
20100530,134,-9999,13.4
20100531,151,-9999,15.1
20100601,142,-9999,14.2
20100602,118,-9999,11.8
20100603,158,-9999,15.8
20100604,165,-9999,16.5
20100605,163,-9999,16.3
20100606,97,-9999,9.7
20100607,130,-9999,13
20100608,127,-9999,12.7
20100609,125,-9999,12.5
20100610,94,-9999,9.4
20100611,97,-9999,9.7
20100612,101,-9999,10.1
20100613,108,-9999,10.8
20100614,81,-9999,8.1
20100615,70,-9999,7
20100616,77,-9999,7.7
20100617,73,-9999,7.3
20100618,101,-9999,10.1
20100619,102,-9999,10.2
20100620,80,-9999,8
20100621,87,-9999,8.7
20100622,126,-9999,12.6
20100623,145,-9999,14.5
20100624,173,-9999,17.3
20100625,190,-9999,19
20100626,183,-9999,18.3
20100627,152,-9999,15.2
20100628,163,-9999,16.3
20100629,172,-9999,17.2
20100630,193,-9999,19.3
20100701,216,-9999,21.6
20100702,176,-9999,17.6
20100703,141,-9999,14.1
20100704,142,-9999,14.2
20100705,136,-9999,13.6
20100706,134,-9999,13.4
20100707,209,-9999,20.9
20100708,258,-9999,25.8
20100709,165,-9999,16.5
20100710,198,-9999,19.8
20100711,158,-9999,15.8
20100712,155,-9999,15.5
20100713,171,-9999,17.1
20100714,140,-9999,14
20100715,162,-9999,16.2
20100716,143,-9999,14.3
20100717,114,-9999,11.4
20100718,154,-9999,15.4
20100719,179,-9999,17.9
20100720,145,-9999,14.5
20100721,117,-9999,11.7
20100722,108,-9999,10.8
20100723,118,-9999,11.8
20100724,132,-9999,13.2
20100725,135,-9999,13.5
20100726,142,-9999,14.2
20100727,158,-9999,15.8
20100728,177,-9999,17.7
20100729,140,-9999,14
20100730,153,-9999,15.3
20100731,166,-9999,16.6
20100801,138,-9999,13.8
20100802,124,-9999,12.4
20100803,129,-9999,12.9
20100804,141,-9999,14.1
20100805,125,-9999,12.5
20100806,142,-9999,14.2
20100807,168,-9999,16.8
20100808,141,-9999,14.1
20100809,143,-9999,14.3
20100810,163,-9999,16.3
20100811,176,-9999,17.6
20100812,130,-9999,13
20100813,104,-9999,10.4
20100814,105,-9999,10.5
20100815,112,-9999,11.2
20100816,132,-9999,13.2
20100817,160,-9999,16
20100818,162,-9999,16.2
20100819,165,-9999,16.5
20100820,186,-9999,18.6
20100821,240,-9999,24
20100822,207,-9999,20.7
20100823,199,-9999,19.9
20100824,137,-9999,13.7
20100825,224,-9999,22.4
20100826,241,-9999,24.1
20100827,188,-9999,18.8
20100828,129,-9999,12.9
20100829,129,-9999,12.9
20100830,127,-9999,12.7
20100831,164,-9999,16.4
20100901,175,-9999,17.5
20100902,162,-9999,16.2
20100903,179,-9999,17.9
20100904,178,-9999,17.8
20100905,207,-9999,20.7
20100906,173,-9999,17.3
20100907,126,-9999,12.6
20100908,128,-9999,12.8
20100909,126,-9999,12.6
20100910,159,-9999,15.9
20100911,172,-9999,17.2
20100912,121,-9999,12.1
20100913,120,-9999,12
20100914,170,-9999,17
20100915,195,-9999,19.5
20100916,130,-9999,13
20100917,98,-9999,9.8
20100918,98,-9999,9.8
20100919,126,-9999,12.6
20100920,169,-9999,16.9
20100921,165,-9999,16.5
20100922,177,-9999,17.7
20100923,153,-9999,15.3
20100924,106,-9999,10.6
20100925,80,-9999,8
20100926,67,-9999,6.7
20100927,84,-9999,8.4
20100928,104,-9999,10.4
20100929,142,-9999,14.2
20100930,95,-9999,9.5
20101001,143,-9999,14.3
20101002,170,-9999,17
20101003,148,-9999,14.8
20101004,99,-9999,9.9
20101005,133,-9999,13.3
20101006,135,-9999,13.5
20101007,156,-9999,15.6
20101008,167,-9999,16.7
20101009,147,-9999,14.7
20101010,89,-9999,8.9
20101011,97,-9999,9.7
20101012,99,-9999,9.9
20101013,95,-9999,9.5
20101014,73,-9999,7.3
20101015,61,-9999,6.1
20101016,54,-9999,5.4
20101017,42,-9999,4.2
20101018,40,-9999,4
20101019,52,-9999,5.2
20101020,59,-9999,5.9
20101021,77,-9999,7.7
20101022,82,-9999,8.2
20101023,96,-9999,9.6
20101024,82,-9999,8.2
20101025,37,-9999,3.7
20101026,71,-9999,7.1
20101027,113,-9999,11.3
20101028,125,-9999,12.5
20101029,86,-9999,8.6
20101030,70,-9999,7
20101031,74,-9999,7.4
20101101,75,-9999,7.5
20101102,78,-9999,7.8
20101103,109,-9999,10.9
20101104,120,-9999,12
20101105,99,-9999,9.9
20101106,87,-9999,8.7
20101107,45,-9999,4.5
20101108,42,-9999,4.2
20101109,39,-9999,3.9
20101110,23,-9999,2.3
20101111,53,-9999,5.3
20101112,91,-9999,9.1
20101113,92,-9999,9.2
20101114,64,-9999,6.4
20101115,27,-9999,2.7
20101116,42,-9999,4.2
20101117,42,-9999,4.2
20101118,33,-9999,3.3
20101119,34,-9999,3.4
20101120,48,-9999,4.8
20101121,32,-9999,3.2
20101122,26,-9999,2.6
20101123,21,-9999,2.1
20101124,18,-9999,1.8
20101125,5,-9999,0.5
20101126,-8,-9999,-0.8
20101127,-8,-9999,-0.8
20101128,-17,-9999,-1.7
20101129,-27,-9999,-2.7
20101130,-16,-9999,-1.6
20101201,-16,-9999,-1.6
20101202,-29,-9999,-2.9
20101203,-25,-9999,-2.5
20101204,-25,-9999,-2.5
20101205,6,-9999,0.6
20101206,101,-9999,10.1
20101207,92,-9999,9.2
20101208,83,-9999,8.3
20101209,6,-9999,0.6
20101210,52,-9999,5.2
20101211,70,-9999,7
20101212,94,-9999,9.4
20101213,45,-9999,4.5
20101214,-8,-9999,-0.8
20101215,-38,-9999,-3.8
20101216,-33,-9999,-3.3
20101217,-23,-9999,-2.3
20101218,-20,-9999,-2
20101219,-19,-9999,-1.9
20101220,30,-9999,3
20101221,24,-9999,2.4
20101222,52,-9999,5.2
20101223,2,-9999,0.2
20101224,-22,-9999,-2.2
20101225,-37,-9999,-3.7
20101226,-30,-9999,-3
20101227,-1,-9999,-0.1
20101228,40,-9999,4
20101229,27,-9999,2.7
20101230,32,-9999,3.2
20101231,31,-9999,3.1
20110101,44,-9999,4.4
20110102,20,-9999,2
20110103,-9,-9999,-0.9
20110104,36,-9999,3.6
20110105,57,-9999,5.7
20110106,103,-9999,10.3
20110107,96,-9999,9.6
20110108,86,-9999,8.6
20110109,25,-9999,2.5
20110110,23,-9999,2.3
20110111,57,-9999,5.7
20110112,74,-9999,7.4
20110113,56,-9999,5.6
20110114,76,-9999,7.6
20110115,46,-9999,4.6
20110116,41,-9999,4.1
20110117,51,-9999,5.1
20110118,45,-9999,4.5
20110119,33,-9999,3.3
20110120,1,-9999,0.1
20110121,-33,-9999,-3.3
20110122,-45,-9999,-4.5
20110123,-38,-9999,-3.8
20110124,-36,-9999,-3.6
20110125,-22,-9999,-2.2
20110126,-15,-9999,-1.5
20110127,-14,-9999,-1.4
20110128,3,-9999,0.3
20110129,2,-9999,0.2
20110130,-7,-9999,-0.7
20110131,-23,-9999,-2.3
20110201,-15,-9999,-1.5
20110202,5,-9999,0.5
20110203,30,-9999,3
20110204,46,-9999,4.6
20110205,98,-9999,9.8
20110206,116,-9999,11.6
20110207,97,-9999,9.7
20110208,67,-9999,6.7
20110209,62,-9999,6.2
20110210,68,-9999,6.8
20110211,67,-9999,6.7
20110212,42,-9999,4.2
20110213,39,-9999,3.9
20110214,12,-9999,1.2
20110215,25,-9999,2.5
20110216,24,-9999,2.4
20110217,14,-9999,1.4
20110218,39,-9999,3.9
20110219,48,-9999,4.8
20110220,48,-9999,4.8
20110221,40,-9999,4
20110222,66,-9999,6.6
20110223,56,-9999,5.6
20110224,58,-9999,5.8
20110225,89,-9999,8.9
20110226,59,-9999,5.9
20110227,10,-9999,1
20110228,-6,-9999,-0.6
20110301,-14,-9999,-1.4
20110302,-4,-9999,-0.4
20110303,-16,-9999,-1.6
20110304,-4,-9999,-0.4
20110305,44,-9999,4.4
20110306,53,-9999,5.3
20110307,71,-9999,7.1
20110308,54,-9999,5.4
20110309,55,-9999,5.5
20110310,67,-9999,6.7
20110311,80,-9999,8
20110312,51,-9999,5.1
20110313,57,-9999,5.7
20110314,76,-9999,7.6
20110315,71,-9999,7.1
20110316,56,-9999,5.6
20110317,45,-9999,4.5
20110318,43,-9999,4.3
20110319,49,-9999,4.9
20110320,32,-9999,3.2
20110321,45,-9999,4.5
20110322,52,-9999,5.2
20110323,61,-9999,6.1
20110324,53,-9999,5.3
20110325,76,-9999,7.6
20110326,92,-9999,9.2
20110327,53,-9999,5.3
20110328,70,-9999,7
20110329,68,-9999,6.8
20110330,70,-9999,7
20110331,125,-9999,12.5
20110401,151,-9999,15.1
20110402,115,-9999,11.5
20110403,46,-9999,4.6
20110404,50,-9999,5
20110405,132,-9999,13.2
20110406,182,-9999,18.2
20110407,185,-9999,18.5
20110408,208,-9999,20.8
20110409,166,-9999,16.6
20110410,78,-9999,7.8
20110411,67,-9999,6.7
20110412,59,-9999,5.9
20110413,99,-9999,9.9
20110414,69,-9999,6.9
20110415,53,-9999,5.3
20110416,84,-9999,8.4
20110417,126,-9999,12.6
20110418,129,-9999,12.9
20110419,114,-9999,11.4
20110420,104,-9999,10.4
20110421,111,-9999,11.1
20110422,94,-9999,9.4
20110423,92,-9999,9.2
20110424,82,-9999,8.2
20110425,80,-9999,8
20110426,88,-9999,8.8
20110427,112,-9999,11.2
20110428,103,-9999,10.3
20110429,107,-9999,10.7
20110430,100,-9999,10
20110501,101,-9999,10.1
20110502,115,-9999,11.5
20110503,85,-9999,8.5
20110504,106,-9999,10.6
20110505,139,-9999,13.9
20110506,148,-9999,14.8
20110507,107,-9999,10.7
20110508,121,-9999,12.1
20110509,132,-9999,13.2
20110510,140,-9999,14
20110511,134,-9999,13.4
20110512,103,-9999,10.3
20110513,133,-9999,13.3
20110514,74,-9999,7.4
20110515,65,-9999,6.5
20110516,95,-9999,9.5
20110517,129,-9999,12.9
20110518,147,-9999,14.7
20110519,129,-9999,12.9
20110520,113,-9999,11.3
20110521,135,-9999,13.5
20110522,101,-9999,10.1
20110523,148,-9999,14.8
20110524,110,-9999,11
20110525,186,-9999,18.6
20110526,97,-9999,9.7
20110527,66,-9999,6.6
20110528,104,-9999,10.4
20110529,156,-9999,15.6
20110530,134,-9999,13.4
20110531,72,-9999,7.2
20110601,64,-9999,6.4
20110602,84,-9999,8.4
20110603,118,-9999,11.8
20110604,140,-9999,14
20110605,144,-9999,14.4
20110606,116,-9999,11.6
20110607,79,-9999,7.9
20110608,80,-9999,8
20110609,100,-9999,10
20110610,79,-9999,7.9
20110611,109,-9999,10.9
20110612,144,-9999,14.4
20110613,146,-9999,14.6
20110614,152,-9999,15.2
20110615,145,-9999,14.5
20110616,112,-9999,11.2
20110617,136,-9999,13.6
20110618,101,-9999,10.1
20110619,137,-9999,13.7
20110620,172,-9999,17.2
20110621,164,-9999,16.4
20110622,106,-9999,10.6
20110623,99,-9999,9.9
20110624,124,-9999,12.4
20110625,206,-9999,20.6
20110626,257,-9999,25.7
20110627,242,-9999,24.2
20110628,120,-9999,12
20110629,84,-9999,8.4
20110630,91,-9999,9.1
20110701,131,-9999,13.1
20110702,180,-9999,18
20110703,166,-9999,16.6
20110704,158,-9999,15.8
20110705,173,-9999,17.3
20110706,113,-9999,11.3
20110707,110,-9999,11
20110708,149,-9999,14.9
20110709,149,-9999,14.9
20110710,135,-9999,13.5
20110711,157,-9999,15.7
20110712,120,-9999,12
20110713,109,-9999,10.9
20110714,126,-9999,12.6
20110715,154,-9999,15.4
20110716,172,-9999,17.2
20110717,113,-9999,11.3
20110718,127,-9999,12.7
20110719,99,-9999,9.9
20110720,131,-9999,13.1
20110721,115,-9999,11.5
20110722,98,-9999,9.8
20110723,106,-9999,10.6
20110724,119,-9999,11.9
20110725,146,-9999,14.6
20110726,136,-9999,13.6
20110727,121,-9999,12.1
20110728,130,-9999,13
20110729,146,-9999,14.6
20110730,148,-9999,14.8
20110731,167,-9999,16.7
20110801,191,-9999,19.1
20110802,168,-9999,16.8
20110803,154,-9999,15.4
20110804,187,-9999,18.7
20110805,157,-9999,15.7
20110806,162,-9999,16.2
20110807,139,-9999,13.9
20110808,121,-9999,12.1
20110809,115,-9999,11.5
20110810,145,-9999,14.5
20110811,164,-9999,16.4
20110812,144,-9999,14.4
20110813,184,-9999,18.4
20110814,175,-9999,17.5
20110815,157,-9999,15.7
20110816,180,-9999,18
20110817,169,-9999,16.9
20110818,162,-9999,16.2
20110819,190,-9999,19
20110820,250,-9999,25
20110821,236,-9999,23.6
20110822,196,-9999,19.6
20110823,163,-9999,16.3
20110824,134,-9999,13.4
20110825,179,-9999,17.9
20110826,132,-9999,13.2
20110827,123,-9999,12.3
20110828,150,-9999,15
20110829,127,-9999,12.7
20110830,163,-9999,16.3
20110831,181,-9999,18.1
20110901,189,-9999,18.9
20110902,182,-9999,18.2
20110903,144,-9999,14.4
20110904,120,-9999,12
20110905,119,-9999,11.9
20110906,153,-9999,15.3
20110907,162,-9999,16.2
20110908,175,-9999,17.5
20110909,225,-9999,22.5
20110910,201,-9999,20.1
20110911,170,-9999,17
20110912,183,-9999,18.3
20110913,168,-9999,16.8
20110914,140,-9999,14
20110915,211,-9999,21.1
20110916,160,-9999,16
20110917,128,-9999,12.8
20110918,92,-9999,9.2
20110919,103,-9999,10.3
20110920,153,-9999,15.3
20110921,159,-9999,15.9
20110922,122,-9999,12.2
20110923,157,-9999,15.7
20110924,142,-9999,14.2
20110925,170,-9999,17
20110926,199,-9999,19.9
20110927,207,-9999,20.7
20110928,192,-9999,19.2
20110929,197,-9999,19.7
20110930,188,-9999,18.8
20111001,183,-9999,18.3
20111002,190,-9999,19
20111003,204,-9999,20.4
20111004,173,-9999,17.3
20111005,153,-9999,15.3
20111006,153,-9999,15.3
20111007,86,-9999,8.6
20111008,81,-9999,8.1
20111009,92,-9999,9.2
20111010,161,-9999,16.1
20111011,191,-9999,19.1
20111012,166,-9999,16.6
20111013,109,-9999,10.9
20111014,135,-9999,13.5
20111015,146,-9999,14.6
20111016,152,-9999,15.2
20111017,180,-9999,18
20111018,133,-9999,13.3
20111019,91,-9999,9.1
20111020,62,-9999,6.2
20111021,78,-9999,7.8
20111022,100,-9999,10
20111023,128,-9999,12.8
20111024,110,-9999,11
20111025,69,-9999,6.9
20111026,91,-9999,9.1
20111027,104,-9999,10.4
20111028,76,-9999,7.6
20111029,103,-9999,10.3
20111030,125,-9999,12.5
20111031,124,-9999,12.4
20111101,112,-9999,11.2
20111102,133,-9999,13.3
20111103,99,-9999,9.9
20111104,82,-9999,8.2
20111105,60,-9999,6
20111106,64,-9999,6.4
20111107,79,-9999,7.9
20111108,94,-9999,9.4
20111109,93,-9999,9.3
20111110,95,-9999,9.5
20111111,116,-9999,11.6
20111112,127,-9999,12.7
20111113,118,-9999,11.8
20111114,107,-9999,10.7
20111115,76,-9999,7.6
20111116,82,-9999,8.2
20111117,77,-9999,7.7
20111118,74,-9999,7.4
20111119,92,-9999,9.2
20111120,101,-9999,10.1
20111121,94,-9999,9.4
20111122,84,-9999,8.4
20111123,85,-9999,8.5
20111124,98,-9999,9.8
20111125,84,-9999,8.4
20111126,74,-9999,7.4
20111127,61,-9999,6.1
20111128,33,-9999,3.3
20111129,36,-9999,3.6
20111130,42,-9999,4.2
20111201,48,-9999,4.8
20111202,39,-9999,3.9
20111203,44,-9999,4.4
20111204,50,-9999,5
20111205,63,-9999,6.3
20111206,64,-9999,6.4
20111207,65,-9999,6.5
20111208,74,-9999,7.4
20111209,56,-9999,5.6
20111210,53,-9999,5.3
20111211,57,-9999,5.7
20111212,57,-9999,5.7
20111213,73,-9999,7.3
20111214,66,-9999,6.6
20111215,54,-9999,5.4
20111216,57,-9999,5.7
20111217,8,-9999,0.8
20111218,5,-9999,0.5
20111219,18,-9999,1.8
20111220,50,-9999,5
20111221,71,-9999,7.1
20111222,57,-9999,5.7
20111223,62,-9999,6.2
20111224,27,-9999,2.7
20111225,25,-9999,2.5
20111226,36,-9999,3.6
20111227,30,-9999,3
20111228,45,-9999,4.5
20111229,19,-9999,1.9
20111230,29,-9999,2.9
20111231,64,-9999,6.4
20120101,57,-9999,5.7
20120102,52,-9999,5.2
