YYYYMMDD, C072, G072,TminDay_C
20090311,16,-9999,1.6
20090312,37,-9999,3.7
20090313,55,-9999,5.5
20090314,41,-9999,4.1
20090315,34,-9999,3.4
20090316,28,-9999,2.8
20090317,31,-9999,3.1
20090318,52,-9999,5.2
20090319,75,-9999,7.5
20090320,70,-9999,7
20090321,-10,-9999,-1
20090322,-1,-9999,-0.1
20090323,9,-9999,0.9
20090324,-9999,-9999,NA
20090325,9,-9999,0.9
20090326,1,-9999,0.1
20090327,14,-9999,1.4
20090328,-7,-9999,-0.7
20090329,-9,-9999,-0.9
20090330,-12,-9999,-1.2
20090331,4,-9999,0.4
20090401,3,-9999,0.3
20090402,7,-9999,0.7
20090403,21,-9999,2.1
20090404,46,-9999,4.6
20090405,42,-9999,4.2
20090406,31,-9999,3.1
20090407,18,-9999,1.8
20090408,17,-9999,1.7
20090409,30,-9999,3
20090410,4,-9999,0.4
20090411,0,-9999,0
20090412,6,-9999,0.6
20090413,6,-9999,0.6
20090414,37,-9999,3.7
20090415,22,-9999,2.2
20090416,25,-9999,2.5
20090417,12,-9999,1.2
20090418,29,-9999,2.9
20090419,37,-9999,3.7
20090420,32,-9999,3.2
20090421,35,-9999,3.5
20090422,35,-9999,3.5
20090423,72,-9999,7.2
20090424,35,-9999,3.5
20090425,14,-9999,1.4
20090426,12,-9999,1.2
20090427,8,-9999,0.8
20090428,27,-9999,2.7
20090429,39,-9999,3.9
20090430,34,-9999,3.4
20090501,15,-9999,1.5
20090502,29,-9999,2.9
20090503,58,-9999,5.8
20090504,34,-9999,3.4
20090505,23,-9999,2.3
20090506,78,-9999,7.8
20090507,74,-9999,7.4
20090508,63,-9999,6.3
20090509,67,-9999,6.7
20090510,95,-9999,9.5
20090511,94,-9999,9.4
20090512,90,-9999,9
20090513,84,-9999,8.4
20090514,39,-9999,3.9
20090515,30,-9999,3
20090516,65,-9999,6.5
20090517,60,-9999,6
20090518,58,-9999,5.8
20090519,60,-9999,6
20090520,77,-9999,7.7
20090521,84,-9999,8.4
20090522,77,-9999,7.7
20090523,118,-9999,11.8
20090524,95,-9999,9.5
20090525,82,-9999,8.2
20090526,51,-9999,5.1
20090527,38,-9999,3.8
20090528,62,-9999,6.2
20090529,118,-9999,11.8
20090530,139,-9999,13.9
20090531,118,-9999,11.8
20090601,99,-9999,9.9
20090602,101,-9999,10.1
20090603,116,-9999,11.6
20090604,114,-9999,11.4
20090605,81,-9999,8.1
20090606,77,-9999,7.7
20090607,81,-9999,8.1
20090608,97,-9999,9.7
20090609,76,-9999,7.6
20090610,93,-9999,9.3
20090611,108,-9999,10.8
20090612,119,-9999,11.9
20090613,136,-9999,13.6
20090614,137,-9999,13.7
20090615,84,-9999,8.4
20090616,81,-9999,8.1
20090617,135,-9999,13.5
20090618,127,-9999,12.7
20090619,95,-9999,9.5
20090620,81,-9999,8.1
20090621,72,-9999,7.2
20090622,82,-9999,8.2
20090623,109,-9999,10.9
20090624,111,-9999,11.1
20090625,104,-9999,10.4
20090626,102,-9999,10.2
20090627,100,-9999,10
20090628,136,-9999,13.6
20090629,136,-9999,13.6
20090630,171,-9999,17.1
20090701,157,-9999,15.7
20090702,130,-9999,13
20090703,130,-9999,13
20090704,124,-9999,12.4
20090705,121,-9999,12.1
20090706,88,-9999,8.8
20090707,83,-9999,8.3
20090708,90,-9999,9
20090709,99,-9999,9.9
20090710,96,-9999,9.6
20090711,106,-9999,10.6
20090712,135,-9999,13.5
20090713,107,-9999,10.7
20090714,103,-9999,10.3
20090715,112,-9999,11.2
20090716,114,-9999,11.4
20090717,88,-9999,8.8
20090718,82,-9999,8.2
20090719,118,-9999,11.8
20090720,144,-9999,14.4
20090721,150,-9999,15
20090722,148,-9999,14.8
20090723,116,-9999,11.6
20090724,109,-9999,10.9
20090725,104,-9999,10.4
20090726,139,-9999,13.9
20090727,108,-9999,10.8
20090728,102,-9999,10.2
20090729,128,-9999,12.8
20090730,106,-9999,10.6
20090731,111,-9999,11.1
20090801,109,-9999,10.9
20090802,94,-9999,9.4
20090803,98,-9999,9.8
20090804,146,-9999,14.6
20090805,142,-9999,14.2
20090806,125,-9999,12.5
20090807,106,-9999,10.6
20090808,104,-9999,10.4
20090809,106,-9999,10.6
20090810,109,-9999,10.9
20090811,114,-9999,11.4
20090812,129,-9999,12.9
20090813,131,-9999,13.1
20090814,134,-9999,13.4
20090815,192,-9999,19.2
20090816,160,-9999,16
20090817,148,-9999,14.8
20090818,143,-9999,14.3
20090819,163,-9999,16.3
20090820,123,-9999,12.3
20090821,119,-9999,11.9
20090822,117,-9999,11.7
20090823,127,-9999,12.7
20090824,134,-9999,13.4
20090825,114,-9999,11.4
20090826,110,-9999,11
20090827,137,-9999,13.7
20090828,106,-9999,10.6
20090829,90,-9999,9
20090830,91,-9999,9.1
20090831,139,-9999,13.9
20090901,104,-9999,10.4
20090902,105,-9999,10.5
20090903,121,-9999,12.1
20090904,88,-9999,8.8
20090905,83,-9999,8.3
20090906,92,-9999,9.2
20090907,168,-9999,16.8
20090908,159,-9999,15.9
20090909,144,-9999,14.4
20090910,132,-9999,13.2
20090911,122,-9999,12.2
20090912,115,-9999,11.5
20090913,107,-9999,10.7
20090914,86,-9999,8.6
20090915,77,-9999,7.7
20090916,66,-9999,6.6
20090917,66,-9999,6.6
20090918,79,-9999,7.9
20090919,88,-9999,8.8
20090920,91,-9999,9.1
20090921,90,-9999,9
20090922,95,-9999,9.5
20090923,91,-9999,9.1
20090924,115,-9999,11.5
20090925,105,-9999,10.5
20090926,99,-9999,9.9
20090927,101,-9999,10.1
20090928,111,-9999,11.1
20090929,129,-9999,12.9
20090930,131,-9999,13.1
20091001,115,-9999,11.5
20091002,98,-9999,9.8
20091003,86,-9999,8.6
20091004,126,-9999,12.6
20091005,138,-9999,13.8
20091006,148,-9999,14.8
20091007,134,-9999,13.4
20091008,110,-9999,11
20091009,101,-9999,10.1
20091010,112,-9999,11.2
20091011,119,-9999,11.9
20091012,72,-9999,7.2
20091013,54,-9999,5.4
20091014,57,-9999,5.7
20091015,19,-9999,1.9
20091016,-3,-9999,-0.3
20091017,31,-9999,3.1
20091018,20,-9999,2
20091019,26,-9999,2.6
20091020,68,-9999,6.8
20091021,38,-9999,3.8
20091022,47,-9999,4.7
20091023,60,-9999,6
20091024,112,-9999,11.2
20091025,118,-9999,11.8
20091026,87,-9999,8.7
20091027,96,-9999,9.6
20091028,97,-9999,9.7
20091029,87,-9999,8.7
20091030,115,-9999,11.5
20091031,133,-9999,13.3
20091101,76,-9999,7.6
20091102,54,-9999,5.4
20091103,54,-9999,5.4
20091104,32,-9999,3.2
20091105,14,-9999,1.4
20091106,12,-9999,1.2
20091107,16,-9999,1.6
20091108,28,-9999,2.8
20091109,26,-9999,2.6
20091110,29,-9999,2.9
20091111,63,-9999,6.3
20091112,78,-9999,7.8
20091113,83,-9999,8.3
20091114,82,-9999,8.2
20091115,68,-9999,6.8
20091116,93,-9999,9.3
20091117,55,-9999,5.5
20091118,43,-9999,4.3
20091119,64,-9999,6.4
20091120,59,-9999,5.9
20091121,62,-9999,6.2
20091122,51,-9999,5.1
20091123,42,-9999,4.2
20091124,41,-9999,4.1
20091125,46,-9999,4.6
20091126,34,-9999,3.4
20091127,24,-9999,2.4
20091128,22,-9999,2.2
20091129,-9,-9999,-0.9
20091130,-14,-9999,-1.4
20091201,-8,-9999,-0.8
20091202,43,-9999,4.3
20091203,30,-9999,3
20091204,30,-9999,3
20091205,35,-9999,3.5
20091206,73,-9999,7.3
20091207,58,-9999,5.8
20091208,35,-9999,3.5
20091209,46,-9999,4.6
20091210,48,-9999,4.8
20091211,34,-9999,3.4
20091212,-4,-9999,-0.4
20091213,-38,-9999,-3.8
20091214,-45,-9999,-4.5
20091215,-44,-9999,-4.4
20091216,-58,-9999,-5.8
20091217,-47,-9999,-4.7
20091218,-50,-9999,-5
20091219,-70,-9999,-7
20091220,-71,-9999,-7.1
20091221,-71,-9999,-7.1
20091222,8,-9999,0.8
20091223,-20,-9999,-2
20091224,-8,-9999,-0.8
20091225,-10,-9999,-1
20091226,2,-9999,0.2
20091227,-3,-9999,-0.3
20091228,8,-9999,0.8
20091229,81,-9999,8.1
20091230,47,-9999,4.7
20091231,-5,-9999,-0.5
20100101,-13,-9999,-1.3
20100102,2,-9999,0.2
20100103,11,-9999,1.1
20100104,21,-9999,2.1
20100105,-29,-9999,-2.9
20100106,-40,-9999,-4
20100107,-51,-9999,-5.1
20100108,-55,-9999,-5.5
20100109,-64,-9999,-6.4
20100110,-71,-9999,-7.1
20100111,-72,-9999,-7.2
20100112,-31,-9999,-3.1
20100113,-10,-9999,-1
20100114,8,-9999,0.8
20100115,7,-9999,0.7
20100116,45,-9999,4.5
20100117,40,-9999,4
20100118,29,-9999,2.9
20100119,41,-9999,4.1
20100120,23,-9999,2.3
20100121,12,-9999,1.2
20100122,38,-9999,3.8
20100123,28,-9999,2.8
20100124,2,-9999,0.2
20100125,-21,-9999,-2.1
20100126,-38,-9999,-3.8
20100127,-53,-9999,-5.3
20100128,-43,-9999,-4.3
20100129,5,-9999,0.5
20100130,-9,-9999,-0.9
20100131,-21,-9999,-2.1
20100201,-24,-9999,-2.4
20100202,-29,-9999,-2.9
20100203,-25,-9999,-2.5
20100204,-3,-9999,-0.3
20100205,14,-9999,1.4
20100206,25,-9999,2.5
20100207,26,-9999,2.6
20100208,7,-9999,0.7
20100209,-23,-9999,-2.3
20100210,-51,-9999,-5.1
20100211,-64,-9999,-6.4
20100212,-58,-9999,-5.8
20100213,-57,-9999,-5.7
20100214,-65,-9999,-6.5
20100215,-72,-9999,-7.2
20100216,-30,-9999,-3
20100217,-2,-9999,-0.2
20100218,-16,-9999,-1.6
20100219,-12,-9999,-1.2
20100220,-33,-9999,-3.3
20100221,-14,-9999,-1.4
20100222,26,-9999,2.6
20100223,44,-9999,4.4
20100224,28,-9999,2.8
20100225,41,-9999,4.1
20100226,11,-9999,1.1
20100227,31,-9999,3.1
20100228,27,-9999,2.7
20100301,21,-9999,2.1
20100302,15,-9999,1.5
20100303,18,-9999,1.8
20100304,5,-9999,0.5
20100305,-2,-9999,-0.2
20100306,1,-9999,0.1
20100307,-56,-9999,-5.6
20100308,-67,-9999,-6.7
20100309,-50,-9999,-5
20100310,-53,-9999,-5.3
20100311,-56,-9999,-5.6
20100312,-44,-9999,-4.4
20100313,-23,-9999,-2.3
20100314,-17,-9999,-1.7
20100315,-14,-9999,-1.4
20100316,-4,-9999,-0.4
20100317,27,-9999,2.7
20100318,33,-9999,3.3
20100319,43,-9999,4.3
20100320,85,-9999,8.5
20100321,50,-9999,5
20100322,35,-9999,3.5
20100323,40,-9999,4
20100324,70,-9999,7
20100325,19,-9999,1.9
20100326,14,-9999,1.4
20100327,16,-9999,1.6
20100328,43,-9999,4.3
20100329,38,-9999,3.8
20100330,22,-9999,2.2
20100331,3,-9999,0.3
20100401,-9,-9999,-0.9
20100402,11,-9999,1.1
20100403,23,-9999,2.3
20100404,5,-9999,0.5
20100405,5,-9999,0.5
20100406,26,-9999,2.6
20100407,27,-9999,2.7
20100408,17,-9999,1.7
20100409,17,-9999,1.7
20100410,55,-9999,5.5
20100411,27,-9999,2.7
20100412,16,-9999,1.6
20100413,17,-9999,1.7
20100414,16,-9999,1.6
20100415,41,-9999,4.1
20100416,56,-9999,5.6
20100417,67,-9999,6.7
20100418,50,-9999,5
20100419,72,-9999,7.2
20100420,86,-9999,8.6
20100421,98,-9999,9.8
20100422,89,-9999,8.9
20100423,70,-9999,7
20100424,50,-9999,5
20100425,75,-9999,7.5
20100426,81,-9999,8.1
20100427,105,-9999,10.5
20100428,106,-9999,10.6
20100429,80,-9999,8
20100430,67,-9999,6.7
20100501,49,-9999,4.9
20100502,27,-9999,2.7
20100503,0,-9999,0
20100504,-6,-9999,-0.6
20100505,9,-9999,0.9
20100506,17,-9999,1.7
20100507,22,-9999,2.2
20100508,38,-9999,3.8
20100509,72,-9999,7.2
20100510,40,-9999,4
20100511,42,-9999,4.2
20100512,9,-9999,0.9
20100513,6,-9999,0.6
20100514,0,-9999,0
20100515,18,-9999,1.8
20100516,26,-9999,2.6
20100517,35,-9999,3.5
20100518,55,-9999,5.5
20100519,44,-9999,4.4
20100520,68,-9999,6.8
20100521,104,-9999,10.4
20100522,127,-9999,12.7
20100523,127,-9999,12.7
20100524,110,-9999,11
20100525,118,-9999,11.8
20100526,87,-9999,8.7
20100527,84,-9999,8.4
20100528,76,-9999,7.6
20100529,75,-9999,7.5
20100530,92,-9999,9.2
20100531,118,-9999,11.8
20100601,106,-9999,10.6
20100602,84,-9999,8.4
20100603,79,-9999,7.9
20100604,102,-9999,10.2
20100605,105,-9999,10.5
20100606,77,-9999,7.7
20100607,68,-9999,6.8
20100608,101,-9999,10.1
20100609,101,-9999,10.1
20100610,87,-9999,8.7
20100611,81,-9999,8.1
20100612,87,-9999,8.7
20100613,96,-9999,9.6
20100614,62,-9999,6.2
20100615,54,-9999,5.4
20100616,62,-9999,6.2
20100617,58,-9999,5.8
20100618,75,-9999,7.5
20100619,74,-9999,7.4
20100620,51,-9999,5.1
20100621,53,-9999,5.3
20100622,71,-9999,7.1
20100623,103,-9999,10.3
20100624,121,-9999,12.1
20100625,142,-9999,14.2
20100626,142,-9999,14.2
20100627,125,-9999,12.5
20100628,123,-9999,12.3
20100629,137,-9999,13.7
20100630,132,-9999,13.2
20100701,170,-9999,17
20100702,123,-9999,12.3
20100703,115,-9999,11.5
20100704,124,-9999,12.4
20100705,104,-9999,10.4
20100706,108,-9999,10.8
20100707,116,-9999,11.6
20100708,165,-9999,16.5
20100709,133,-9999,13.3
20100710,133,-9999,13.3
20100711,140,-9999,14
20100712,138,-9999,13.8
20100713,130,-9999,13
20100714,107,-9999,10.7
20100715,100,-9999,10
20100716,90,-9999,9
20100717,92,-9999,9.2
20100718,107,-9999,10.7
20100719,130,-9999,13
20100720,120,-9999,12
20100721,99,-9999,9.9
20100722,97,-9999,9.7
20100723,92,-9999,9.2
20100724,94,-9999,9.4
20100725,104,-9999,10.4
20100726,113,-9999,11.3
20100727,111,-9999,11.1
20100728,139,-9999,13.9
20100729,125,-9999,12.5
20100730,118,-9999,11.8
20100731,129,-9999,12.9
20100801,129,-9999,12.9
20100802,114,-9999,11.4
20100803,110,-9999,11
20100804,115,-9999,11.5
20100805,104,-9999,10.4
20100806,98,-9999,9.8
20100807,125,-9999,12.5
20100808,120,-9999,12
20100809,124,-9999,12.4
20100810,105,-9999,10.5
20100811,154,-9999,15.4
20100812,109,-9999,10.9
20100813,94,-9999,9.4
20100814,91,-9999,9.1
20100815,84,-9999,8.4
20100816,92,-9999,9.2
20100817,101,-9999,10.1
20100818,125,-9999,12.5
20100819,140,-9999,14
20100820,144,-9999,14.4
20100821,176,-9999,17.6
20100822,156,-9999,15.6
20100823,146,-9999,14.6
20100824,115,-9999,11.5
20100825,140,-9999,14
20100826,193,-9999,19.3
20100827,135,-9999,13.5
20100828,104,-9999,10.4
20100829,86,-9999,8.6
20100830,93,-9999,9.3
20100831,97,-9999,9.7
20100901,133,-9999,13.3
20100902,136,-9999,13.6
20100903,140,-9999,14
20100904,146,-9999,14.6
20100905,144,-9999,14.4
20100906,112,-9999,11.2
20100907,100,-9999,10
20100908,89,-9999,8.9
20100909,101,-9999,10.1
20100910,96,-9999,9.6
20100911,125,-9999,12.5
20100912,105,-9999,10.5
20100913,90,-9999,9
20100914,96,-9999,9.6
20100915,139,-9999,13.9
20100916,100,-9999,10
20100917,84,-9999,8.4
20100918,83,-9999,8.3
20100919,69,-9999,6.9
20100920,114,-9999,11.4
20100921,125,-9999,12.5
20100922,132,-9999,13.2
20100923,117,-9999,11.7
20100924,80,-9999,8
20100925,68,-9999,6.8
20100926,54,-9999,5.4
20100927,54,-9999,5.4
20100928,68,-9999,6.8
20100929,104,-9999,10.4
20100930,74,-9999,7.4
20101001,88,-9999,8.8
20101002,124,-9999,12.4
20101003,111,-9999,11.1
20101004,75,-9999,7.5
20101005,75,-9999,7.5
20101006,110,-9999,11
20101007,101,-9999,10.1
20101008,125,-9999,12.5
20101009,95,-9999,9.5
20101010,79,-9999,7.9
20101011,80,-9999,8
20101012,90,-9999,9
20101013,74,-9999,7.4
20101014,60,-9999,6
20101015,50,-9999,5
20101016,42,-9999,4.2
20101017,22,-9999,2.2
20101018,23,-9999,2.3
20101019,27,-9999,2.7
20101020,29,-9999,2.9
20101021,35,-9999,3.5
20101022,51,-9999,5.1
20101023,62,-9999,6.2
20101024,43,-9999,4.3
20101025,16,-9999,1.6
20101026,14,-9999,1.4
20101027,73,-9999,7.3
20101028,91,-9999,9.1
20101029,45,-9999,4.5
20101030,42,-9999,4.2
20101031,61,-9999,6.1
20101101,61,-9999,6.1
20101102,63,-9999,6.3
20101103,78,-9999,7.8
20101104,102,-9999,10.2
20101105,89,-9999,8.9
20101106,64,-9999,6.4
20101107,12,-9999,1.2
20101108,12,-9999,1.2
20101109,11,-9999,1.1
20101110,6,-9999,0.6
20101111,18,-9999,1.8
20101112,72,-9999,7.2
20101113,74,-9999,7.4
20101114,27,-9999,2.7
20101115,-1,-9999,-0.1
20101116,19,-9999,1.9
20101117,18,-9999,1.8
20101118,-4,-9999,-0.4
20101119,18,-9999,1.8
20101120,25,-9999,2.5
20101121,12,-9999,1.2
20101122,10,-9999,1
20101123,5,-9999,0.5
20101124,4,-9999,0.4
20101125,-15,-9999,-1.5
20101126,-20,-9999,-2
20101127,-27,-9999,-2.7
20101128,-43,-9999,-4.3
20101129,-51,-9999,-5.1
20101130,-24,-9999,-2.4
20101201,-26,-9999,-2.6
20101202,-46,-9999,-4.6
20101203,-43,-9999,-4.3
20101204,-51,-9999,-5.1
20101205,-19,-9999,-1.9
20101206,50,-9999,5
20101207,70,-9999,7
20101208,32,-9999,3.2
20101209,-15,-9999,-1.5
20101210,-26,-9999,-2.6
20101211,44,-9999,4.4
20101212,56,-9999,5.6
20101213,-2,-9999,-0.2
20101214,-22,-9999,-2.2
20101215,-55,-9999,-5.5
20101216,-64,-9999,-6.4
20101217,-43,-9999,-4.3
20101218,-38,-9999,-3.8
20101219,-44,-9999,-4.4
20101220,-13,-9999,-1.3
20101221,8,-9999,0.8
20101222,35,-9999,3.5
20101223,-24,-9999,-2.4
20101224,-29,-9999,-2.9
20101225,-51,-9999,-5.1
20101226,-82,-9999,-8.2
20101227,-34,-9999,-3.4
20101228,9,-9999,0.9
20101229,6,-9999,0.6
20101230,13,-9999,1.3
20101231,20,-9999,2
20110101,0,-9999,0
20110102,-18,-9999,-1.8
20110103,-22,-9999,-2.2
20110104,10,-9999,1
20110105,35,-9999,3.5
20110106,82,-9999,8.2
20110107,80,-9999,8
20110108,65,-9999,6.5
20110109,7,-9999,0.7
20110110,-8,-9999,-0.8
20110111,30,-9999,3
20110112,42,-9999,4.2
20110113,35,-9999,3.5
20110114,48,-9999,4.8
20110115,-1,-9999,-0.1
20110116,1,-9999,0.1
20110117,23,-9999,2.3
20110118,37,-9999,3.7
20110119,19,-9999,1.9
20110120,-31,-9999,-3.1
20110121,-44,-9999,-4.4
20110122,-53,-9999,-5.3
20110123,-48,-9999,-4.8
20110124,-56,-9999,-5.6
20110125,-28,-9999,-2.8
20110126,-27,-9999,-2.7
20110127,-47,-9999,-4.7
20110128,-9,-9999,-0.9
20110129,-10,-9999,-1
20110130,-19,-9999,-1.9
20110131,-31,-9999,-3.1
20110201,-21,-9999,-2.1
20110202,-13,-9999,-1.3
20110203,9,-9999,0.9
20110204,-3,-9999,-0.3
20110205,31,-9999,3.1
20110206,77,-9999,7.7
20110207,59,-9999,5.9
20110208,39,-9999,3.9
20110209,9,-9999,0.9
20110210,34,-9999,3.4
20110211,35,-9999,3.5
20110212,13,-9999,1.3
20110213,10,-9999,1
20110214,-16,-9999,-1.6
20110215,6,-9999,0.6
20110216,-11,-9999,-1.1
20110217,-15,-9999,-1.5
20110218,13,-9999,1.3
20110219,31,-9999,3.1
20110220,-2,-9999,-0.2
20110221,13,-9999,1.3
20110222,50,-9999,5
20110223,43,-9999,4.3
20110224,41,-9999,4.1
20110225,23,-9999,2.3
20110226,32,-9999,3.2
20110227,-2,-9999,-0.2
20110228,-15,-9999,-1.5
20110301,-20,-9999,-2
20110302,-10,-9999,-1
20110303,-26,-9999,-2.6
20110304,-30,-9999,-3
20110305,15,-9999,1.5
20110306,26,-9999,2.6
20110307,26,-9999,2.6
20110308,32,-9999,3.2
20110309,7,-9999,0.7
20110310,38,-9999,3.8
20110311,33,-9999,3.3
20110312,22,-9999,2.2
20110313,42,-9999,4.2
20110314,56,-9999,5.6
20110315,53,-9999,5.3
20110316,46,-9999,4.6
20110317,23,-9999,2.3
20110318,16,-9999,1.6
20110319,27,-9999,2.7
20110320,13,-9999,1.3
20110321,7,-9999,0.7
20110322,29,-9999,2.9
20110323,16,-9999,1.6
20110324,35,-9999,3.5
20110325,38,-9999,3.8
20110326,53,-9999,5.3
20110327,33,-9999,3.3
20110328,43,-9999,4.3
20110329,51,-9999,5.1
20110330,40,-9999,4
20110331,79,-9999,7.9
20110401,92,-9999,9.2
20110402,69,-9999,6.9
20110403,31,-9999,3.1
20110404,34,-9999,3.4
20110405,30,-9999,3
20110406,114,-9999,11.4
20110407,125,-9999,12.5
20110408,167,-9999,16.7
20110409,85,-9999,8.5
20110410,65,-9999,6.5
20110411,62,-9999,6.2
20110412,27,-9999,2.7
20110413,2,-9999,0.2
20110414,35,-9999,3.5
20110415,27,-9999,2.7
20110416,32,-9999,3.2
20110417,64,-9999,6.4
20110418,61,-9999,6.1
20110419,67,-9999,6.7
20110420,74,-9999,7.4
20110421,78,-9999,7.8
20110422,71,-9999,7.1
20110423,64,-9999,6.4
20110424,72,-9999,7.2
20110425,76,-9999,7.6
20110426,69,-9999,6.9
20110427,70,-9999,7
20110428,70,-9999,7
20110429,69,-9999,6.9
20110430,72,-9999,7.2
20110501,78,-9999,7.8
20110502,87,-9999,8.7
20110503,68,-9999,6.8
20110504,65,-9999,6.5
20110505,86,-9999,8.6
20110506,114,-9999,11.4
20110507,83,-9999,8.3
20110508,76,-9999,7.6
20110509,77,-9999,7.7
20110510,87,-9999,8.7
20110511,98,-9999,9.8
20110512,88,-9999,8.8
20110513,71,-9999,7.1
20110514,43,-9999,4.3
20110515,42,-9999,4.2
20110516,51,-9999,5.1
20110517,84,-9999,8.4
20110518,97,-9999,9.7
20110519,104,-9999,10.4
20110520,93,-9999,9.3
20110521,84,-9999,8.4
20110522,86,-9999,8.6
20110523,67,-9999,6.7
20110524,96,-9999,9.6
20110525,94,-9999,9.4
20110526,66,-9999,6.6
20110527,57,-9999,5.7
20110528,58,-9999,5.8
20110529,99,-9999,9.9
20110530,96,-9999,9.6
20110531,45,-9999,4.5
20110601,39,-9999,3.9
20110602,54,-9999,5.4
20110603,78,-9999,7.8
20110604,106,-9999,10.6
20110605,105,-9999,10.5
20110606,88,-9999,8.8
20110607,70,-9999,7
20110608,68,-9999,6.8
20110609,69,-9999,6.9
20110610,70,-9999,7
20110611,75,-9999,7.5
20110612,105,-9999,10.5
20110613,122,-9999,12.2
20110614,118,-9999,11.8
20110615,121,-9999,12.1
20110616,100,-9999,10
20110617,91,-9999,9.1
20110618,72,-9999,7.2
20110619,78,-9999,7.8
20110620,119,-9999,11.9
20110621,122,-9999,12.2
20110622,83,-9999,8.3
20110623,81,-9999,8.1
20110624,75,-9999,7.5
20110625,118,-9999,11.8
20110626,190,-9999,19
20110627,141,-9999,14.1
20110628,91,-9999,9.1
20110629,72,-9999,7.2
20110630,70,-9999,7
20110701,82,-9999,8.2
20110702,125,-9999,12.5
20110703,128,-9999,12.8
20110704,105,-9999,10.5
20110705,127,-9999,12.7
20110706,97,-9999,9.7
20110707,91,-9999,9.1
20110708,83,-9999,8.3
20110709,122,-9999,12.2
20110710,124,-9999,12.4
20110711,119,-9999,11.9
20110712,94,-9999,9.4
20110713,91,-9999,9.1
20110714,95,-9999,9.5
20110715,104,-9999,10.4
20110716,143,-9999,14.3
20110717,91,-9999,9.1
20110718,80,-9999,8
20110719,81,-9999,8.1
20110720,87,-9999,8.7
20110721,96,-9999,9.6
20110722,86,-9999,8.6
20110723,78,-9999,7.8
20110724,92,-9999,9.2
20110725,132,-9999,13.2
20110726,111,-9999,11.1
20110727,105,-9999,10.5
20110728,110,-9999,11
20110729,105,-9999,10.5
20110730,119,-9999,11.9
20110731,126,-9999,12.6
20110801,141,-9999,14.1
20110802,137,-9999,13.7
20110803,133,-9999,13.3
20110804,148,-9999,14.8
20110805,128,-9999,12.8
20110806,119,-9999,11.9
20110807,105,-9999,10.5
20110808,97,-9999,9.7
20110809,93,-9999,9.3
20110810,92,-9999,9.2
20110811,127,-9999,12.7
20110812,120,-9999,12
20110813,146,-9999,14.6
20110814,151,-9999,15.1
20110815,144,-9999,14.4
20110816,124,-9999,12.4
20110817,134,-9999,13.4
20110818,129,-9999,12.9
20110819,134,-9999,13.4
20110820,200,-9999,20
20110821,183,-9999,18.3
20110822,150,-9999,15
20110823,140,-9999,14
20110824,124,-9999,12.4
20110825,127,-9999,12.7
20110826,95,-9999,9.5
20110827,94,-9999,9.4
20110828,105,-9999,10.5
20110829,111,-9999,11.1
20110830,98,-9999,9.8
20110831,147,-9999,14.7
20110901,141,-9999,14.1
20110902,146,-9999,14.6
20110903,134,-9999,13.4
20110904,100,-9999,10
20110905,97,-9999,9.7
20110906,97,-9999,9.7
20110907,115,-9999,11.5
20110908,140,-9999,14
20110909,160,-9999,16
20110910,139,-9999,13.9
20110911,130,-9999,13
20110912,140,-9999,14
20110913,138,-9999,13.8
20110914,129,-9999,12.9
20110915,160,-9999,16
20110916,137,-9999,13.7
20110917,103,-9999,10.3
20110918,82,-9999,8.2
20110919,74,-9999,7.4
20110920,91,-9999,9.1
20110921,120,-9999,12
20110922,113,-9999,11.3
20110923,112,-9999,11.2
20110924,121,-9999,12.1
20110925,125,-9999,12.5
20110926,158,-9999,15.8
20110927,168,-9999,16.8
20110928,153,-9999,15.3
20110929,134,-9999,13.4
20110930,123,-9999,12.3
20111001,122,-9999,12.2
20111002,128,-9999,12.8
20111003,164,-9999,16.4
20111004,128,-9999,12.8
20111005,117,-9999,11.7
20111006,116,-9999,11.6
20111007,72,-9999,7.2
20111008,72,-9999,7.2
20111009,79,-9999,7.9
20111010,89,-9999,8.9
20111011,164,-9999,16.4
20111012,111,-9999,11.1
20111013,97,-9999,9.7
20111014,96,-9999,9.6
20111015,96,-9999,9.6
20111016,108,-9999,10.8
20111017,128,-9999,12.8
20111018,103,-9999,10.3
20111019,61,-9999,6.1
20111020,53,-9999,5.3
20111021,40,-9999,4
20111022,41,-9999,4.1
20111023,79,-9999,7.9
20111024,64,-9999,6.4
20111025,48,-9999,4.8
20111026,57,-9999,5.7
20111027,84,-9999,8.4
20111028,65,-9999,6.5
20111029,65,-9999,6.5
20111030,84,-9999,8.4
20111031,79,-9999,7.9
20111101,86,-9999,8.6
20111102,109,-9999,10.9
20111103,76,-9999,7.6
20111104,54,-9999,5.4
20111105,53,-9999,5.3
20111106,55,-9999,5.5
20111107,72,-9999,7.2
20111108,67,-9999,6.7
20111109,66,-9999,6.6
20111110,77,-9999,7.7
20111111,87,-9999,8.7
20111112,94,-9999,9.4
20111113,99,-9999,9.9
20111114,61,-9999,6.1
20111115,51,-9999,5.1
20111116,67,-9999,6.7
20111117,56,-9999,5.6
20111118,50,-9999,5
20111119,72,-9999,7.2
20111120,87,-9999,8.7
20111121,81,-9999,8.1
20111122,78,-9999,7.8
20111123,78,-9999,7.8
20111124,65,-9999,6.5
20111125,67,-9999,6.7
20111126,59,-9999,5.9
20111127,45,-9999,4.5
20111128,4,-9999,0.4
20111129,5,-9999,0.5
