"C072","01-01-2019","11","2500","01","3,66","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","11","2500","02","6,44","05:20","0","03-01-2019","07:12"
"C072","01-01-2019","12","2500","30","345,98","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","14","2500","01","5,49","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","14","2500","02","8,04","23:50","0","03-01-2019","07:12"
"C072","01-01-2019","16","2500","01","0,75","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","16","2500","02","1,64","17:50","0","03-01-2019","07:12"
"C072","01-01-2019","16","2500","03","0,29","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","17","2500","01","16,26","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","17","2500","02","50,81","21:00","0","03-01-2019","07:12"
"C072","01-01-2019","17","2500","03","3,26","00:30","0","03-01-2019","07:12"
"C072","01-01-2019","21","160","01","5,02","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","21","160","02","9,61","12:10","0","03-01-2019","07:12"
"C072","01-01-2019","21","160","03","1,08","22:10","0","03-01-2019","07:12"
"C072","01-01-2019","31","160","01","82,91","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","31","160","02","99,2","15:40","0","03-01-2019","07:12"
"C072","01-01-2019","31","160","03","47,63","12:20","0","03-01-2019","07:12"
"C072","01-01-2019","40","190","02","0","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","40","190","10","0","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","40","190","20","0","00:00","0","03-01-2019","07:12"
"C072","01-01-2019","40","190","50","0","00:00","0","03-01-2019","07:12"
"C072","02-01-2019","11","2500","01","7,76","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","11","2500","02","10,12","17:40","0","04-01-2019","07:10"
"C072","02-01-2019","12","2500","30","1,12","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","14","2500","01","11,47","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","14","2500","02","15,19","22:00","0","04-01-2019","07:10"
"C072","02-01-2019","16","2500","01","1,5","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","16","2500","02","2,77","07:00","0","04-01-2019","07:10"
"C072","02-01-2019","16","2500","03","0,64","18:00","0","04-01-2019","07:10"
"C072","02-01-2019","17","2500","01","14,68","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","17","2500","02","39,75","08:50","0","04-01-2019","07:10"
"C072","02-01-2019","17","2500","03","4,53","18:00","0","04-01-2019","07:10"
"C072","02-01-2019","21","160","01","1,02","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","21","160","02","2,45","10:00","0","04-01-2019","07:10"
"C072","02-01-2019","21","160","03","-1,13","21:40","0","04-01-2019","07:10"
"C072","02-01-2019","31","160","01","99,26","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","31","160","02","99,3","08:40","0","04-01-2019","07:10"
"C072","02-01-2019","31","160","03","99,2","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","40","190","02","0,2","10:20","0","04-01-2019","07:10"
"C072","02-01-2019","40","190","10","0,4","00:00","0","04-01-2019","07:10"
"C072","02-01-2019","40","190","20","0,3","10:40","0","04-01-2019","07:10"
"C072","02-01-2019","40","190","50","0,5","00:00","0","04-01-2019","07:10"
"C072","03-01-2019","11","2500","01","4,92","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","11","2500","02","7,84","01:40","0","05-01-2019","07:10"
"C072","03-01-2019","12","2500","30","351,01","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","14","2500","01","6,53","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","14","2500","02","11,66","00:20","0","05-01-2019","07:10"
"C072","03-01-2019","16","2500","01","0,58","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","16","2500","02","1,54","00:30","0","05-01-2019","07:10"
"C072","03-01-2019","16","2500","03","0,18","07:10","0","05-01-2019","07:10"
"C072","03-01-2019","17","2500","01","12,72","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","17","2500","02","86,6","09:20","0","05-01-2019","07:10"
"C072","03-01-2019","17","2500","03","1,96","15:40","0","05-01-2019","07:10"
"C072","03-01-2019","21","160","01","1,06","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","21","160","02","4,5","18:50","0","05-01-2019","07:10"
"C072","03-01-2019","21","160","03","-1,65","08:00","0","05-01-2019","07:10"
"C072","03-01-2019","31","160","01","77,99","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","31","160","02","99,3","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","31","160","03","21,13","23:50","0","05-01-2019","07:10"
"C072","03-01-2019","40","190","02","0","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","40","190","10","0","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","40","190","20","0","00:00","0","05-01-2019","07:10"
"C072","03-01-2019","40","190","50","0","00:00","0","05-01-2019","07:10"
"C072","04-01-2019","11","2500","01","5,9","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","11","2500","02","7,99","07:10","0","06-01-2019","07:12"
"C072","04-01-2019","12","2500","30","347,06","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","14","2500","01","7,53","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","14","2500","02","11,37","12:50","0","06-01-2019","07:12"
"C072","04-01-2019","16","2500","01","0,58","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","16","2500","02","1,68","13:10","0","06-01-2019","07:12"
"C072","04-01-2019","16","2500","03","0,18","17:40","0","06-01-2019","07:12"
"C072","04-01-2019","17","2500","01","7,25","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","17","2500","02","42,99","09:50","0","06-01-2019","07:12"
"C072","04-01-2019","17","2500","03","1,56","17:40","0","06-01-2019","07:12"
"C072","04-01-2019","21","160","01","4,32","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","21","160","02","6,53","12:40","0","06-01-2019","07:12"
"C072","04-01-2019","21","160","03","1,68","08:50","0","06-01-2019","07:12"
"C072","04-01-2019","31","160","01","26,08","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","31","160","02","51,39","17:10","0","06-01-2019","07:12"
"C072","04-01-2019","31","160","03","10,57","06:00","0","06-01-2019","07:12"
"C072","04-01-2019","40","190","02","0","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","40","190","10","0","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","40","190","20","0","00:00","0","06-01-2019","07:12"
"C072","04-01-2019","40","190","50","0","00:00","0","06-01-2019","07:12"
"C072","05-01-2019","11","2500","01","4,7","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","11","2500","02","7,66","03:30","0","07-01-2019","07:12"
"C072","05-01-2019","12","2500","30","352,16","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","14","2500","01","6,37","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","14","2500","02","10,49","03:40","0","07-01-2019","07:12"
"C072","05-01-2019","16","2500","01","0,64","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","16","2500","02","1,17","15:00","0","07-01-2019","07:12"
"C072","05-01-2019","16","2500","03","0,22","18:00","0","07-01-2019","07:12"
"C072","05-01-2019","17","2500","01","12,08","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","17","2500","02","52,46","10:50","0","07-01-2019","07:12"
"C072","05-01-2019","17","2500","03","2,73","23:00","0","07-01-2019","07:12"
"C072","05-01-2019","21","160","01","5,87","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","21","160","02","8,62","11:10","0","07-01-2019","07:12"
"C072","05-01-2019","21","160","03","2,63","23:50","0","07-01-2019","07:12"
"C072","05-01-2019","31","160","01","32,45","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","31","160","02","55,6","23:40","0","07-01-2019","07:12"
"C072","05-01-2019","31","160","03","22,65","01:50","0","07-01-2019","07:12"
"C072","05-01-2019","40","190","02","0","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","40","190","10","0","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","40","190","20","0","00:00","0","07-01-2019","07:12"
"C072","05-01-2019","40","190","50","0","00:00","0","07-01-2019","07:12"
"C072","06-01-2019","11","2500","01","4,51","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","11","2500","02","6,84","04:50","0","08-01-2019","07:12"
"C072","06-01-2019","12","2500","30","348,81","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","14","2500","01","6,91","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","14","2500","02","9,9","17:00","0","08-01-2019","07:12"
"C072","06-01-2019","16","2500","01","0,98","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","16","2500","02","2,14","17:10","0","08-01-2019","07:12"
"C072","06-01-2019","16","2500","03","0,38","02:10","0","08-01-2019","07:12"
"C072","06-01-2019","17","2500","01","19,93","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","17","2500","02","79,3","11:00","0","08-01-2019","07:12"
"C072","06-01-2019","17","2500","03","4,43","07:20","0","08-01-2019","07:12"
"C072","06-01-2019","21","160","01","1,05","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","21","160","02","4,75","13:30","0","08-01-2019","07:12"
"C072","06-01-2019","21","160","03","-1,56","06:50","0","08-01-2019","07:12"
"C072","06-01-2019","31","160","01","81,33","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","31","160","02","99,2","23:10","0","08-01-2019","07:12"
"C072","06-01-2019","31","160","03","22,28","04:50","0","08-01-2019","07:12"
"C072","06-01-2019","40","190","02","0","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","40","190","10","0","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","40","190","20","0","00:00","0","08-01-2019","07:12"
"C072","06-01-2019","40","190","50","0","00:00","0","08-01-2019","07:12"
"C072","07-01-2019","11","2500","01","7,42","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","11","2500","02","11,22","17:50","0","09-01-2019","07:12"
"C072","07-01-2019","12","2500","30","5,32","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","14","2500","01","10,82","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","14","2500","02","15,48","17:30","0","09-01-2019","07:12"
"C072","07-01-2019","16","2500","01","1,27","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","16","2500","02","2,31","05:50","0","09-01-2019","07:12"
"C072","07-01-2019","16","2500","03","0,43","11:20","0","09-01-2019","07:12"
"C072","07-01-2019","17","2500","01","13,61","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","17","2500","02","53,77","04:20","0","09-01-2019","07:12"
"C072","07-01-2019","17","2500","03","4,23","12:10","0","09-01-2019","07:12"
"C072","07-01-2019","21","160","01","-0,55","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","21","160","02","0,64","22:20","0","09-01-2019","07:12"
"C072","07-01-2019","21","160","03","-1,67","12:10","0","09-01-2019","07:12"
"C072","07-01-2019","31","160","01","98,69","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","31","160","02","99,3","05:30","0","09-01-2019","07:12"
"C072","07-01-2019","31","160","03","94,7","22:10","0","09-01-2019","07:12"
"C072","07-01-2019","40","190","02","0","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","40","190","10","0","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","40","190","20","0","00:00","0","09-01-2019","07:12"
"C072","07-01-2019","40","190","50","0","00:00","0","09-01-2019","07:12"
"C072","08-01-2019","11","2500","01","5,25","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","11","2500","02","11,02","02:20","0","10-01-2019","07:12"
"C072","08-01-2019","12","2500","30","5,27","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","14","2500","01","8,07","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","14","2500","02","14,5","02:20","0","10-01-2019","07:12"
"C072","08-01-2019","16","2500","01","1,04","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","16","2500","02","1,97","23:40","0","10-01-2019","07:12"
"C072","08-01-2019","16","2500","03","0,4","06:50","0","10-01-2019","07:12"
"C072","08-01-2019","17","2500","01","17,83","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","17","2500","02","59,56","15:50","0","10-01-2019","07:12"
"C072","08-01-2019","17","2500","03","5,28","07:50","0","10-01-2019","07:12"
"C072","08-01-2019","21","160","01","1,3","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","21","160","02","2,69","22:00","0","10-01-2019","07:12"
"C072","08-01-2019","21","160","03","0,22","02:40","0","10-01-2019","07:12"
"C072","08-01-2019","31","160","01","99,22","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","31","160","02","99,3","04:30","0","10-01-2019","07:12"
"C072","08-01-2019","31","160","03","99,1","00:10","0","10-01-2019","07:12"
"C072","08-01-2019","40","190","02","0","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","40","190","10","0","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","40","190","20","0","00:00","0","10-01-2019","07:12"
"C072","08-01-2019","40","190","50","0","00:00","0","10-01-2019","07:12"
"C072","09-01-2019","11","2500","01","3,63","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","11","2500","02","7,07","23:50","0","11-01-2019","07:10"
"C072","09-01-2019","12","2500","30","356,41","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","14","2500","01","9,15","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","14","2500","02","14,9","23:50","0","11-01-2019","07:10"
"C072","09-01-2019","16","2500","01","1,87","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","16","2500","02","3,26","19:50","0","11-01-2019","07:10"
"C072","09-01-2019","16","2500","03","0,63","02:50","0","11-01-2019","07:10"
"C072","09-01-2019","17","2500","01","45,65","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","17","2500","02","88,1","14:20","0","11-01-2019","07:10"
"C072","09-01-2019","17","2500","03","13,45","02:20","0","11-01-2019","07:10"
"C072","09-01-2019","21","160","01","2,55","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","21","160","02","3,89","08:10","0","11-01-2019","07:10"
"C072","09-01-2019","21","160","03","0,75","23:10","0","11-01-2019","07:10"
"C072","09-01-2019","31","160","01","99,21","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","31","160","02","99,3","11:50","0","11-01-2019","07:10"
"C072","09-01-2019","31","160","03","99,2","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","40","190","02","0,5","09:00","0","11-01-2019","07:10"
"C072","09-01-2019","40","190","10","3,7","00:00","0","11-01-2019","07:10"
"C072","09-01-2019","40","190","20","1,4","09:00","0","11-01-2019","07:10"
"C072","09-01-2019","40","190","50","3,67","00:00","0","11-01-2019","07:10"
"C072","10-01-2019","11","2500","01","6,1","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","11","2500","02","11,82","06:40","0","12-01-2019","07:12"
"C072","10-01-2019","12","2500","30","352,96","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","14","2500","01","11,4","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","14","2500","02","16,17","06:10","0","12-01-2019","07:12"
"C072","10-01-2019","16","2500","01","1,95","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","16","2500","02","3,2","04:20","0","12-01-2019","07:12"
"C072","10-01-2019","16","2500","03","0,67","07:50","0","12-01-2019","07:12"
"C072","10-01-2019","17","2500","01","33,02","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","17","2500","02","83,1","16:00","0","12-01-2019","07:12"
"C072","10-01-2019","17","2500","03","5,31","07:40","0","12-01-2019","07:12"
"C072","10-01-2019","21","160","01","-1,09","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","21","160","02","0,79","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","21","160","03","-2,58","18:10","0","12-01-2019","07:12"
"C072","10-01-2019","31","160","01","99,27","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","31","160","02","99,3","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","31","160","03","99,1","23:50","0","12-01-2019","07:12"
"C072","10-01-2019","40","190","02","0,1","00:40","0","12-01-2019","07:12"
"C072","10-01-2019","40","190","10","0,3","00:00","0","12-01-2019","07:12"
"C072","10-01-2019","40","190","20","0,3","01:30","0","12-01-2019","07:12"
"C072","10-01-2019","40","190","50","0,5","00:00","0","12-01-2019","07:12"
"C072","11-01-2019","11","2500","01","5,34","00:00","0","13-01-2019","07:12"
"C072","11-01-2019","11","2500","02","9,47","02:10","0","13-01-2019","07:12"
"C072","11-01-2019","12","2500","30","357,77","00:00","0","13-01-2019","07:12"
"C072","11-01-2019","14","2500","01","8,34","00:00","0","13-01-2019","07:12"
"C072","11-01-2019","14","2500","02","13,72","01:50","0","13-01-2019","07:12"
