"C072","29-08-2019","00:00","11","2500","4,49","192","","",""
"C072","29-08-2019","00:10","11","2500","4,32","192","","",""
"C072","29-08-2019","01:30","11","2500","2,88","192","","",""
"C072","29-08-2019","00:20","11","2500","4,18","192","","",""
"C072","29-08-2019","00:30","11","2500","3,34","192","","",""
"C072","29-08-2019","00:40","11","2500","2,87","192","","",""
"C072","29-08-2019","00:50","11","2500","2,43","192","","",""
"C072","29-08-2019","01:00","11","2500","1,75","192","","",""
"C072","29-08-2019","01:20","11","2500","2,82","192","","",""
"C072","29-08-2019","01:10","11","2500","2,26","192","","",""
"C072","29-08-2019","03:20","11","2500","1,99","192","","",""
"C072","29-08-2019","01:40","11","2500","2,53","192","","",""
"C072","29-08-2019","01:50","11","2500","2,62","192","","",""
"C072","29-08-2019","02:00","11","2500","2,36","192","","",""
"C072","29-08-2019","02:10","11","2500","2,45","192","","",""
"C072","29-08-2019","02:20","11","2500","2,6","192","","",""
"C072","29-08-2019","02:30","11","2500","2,87","192","","",""
"C072","29-08-2019","02:40","11","2500","2,82","192","","",""
"C072","29-08-2019","02:50","11","2500","2,79","192","","",""
"C072","29-08-2019","03:00","11","2500","2,82","192","","",""
"C072","29-08-2019","03:10","11","2500","2,46","192","","",""
"C072","29-08-2019","05:10","11","2500","1,62","192","","",""
"C072","29-08-2019","03:30","11","2500","2,71","192","","",""
"C072","29-08-2019","03:40","11","2500","1,56","192","","",""
"C072","29-08-2019","03:50","11","2500","2,15","192","","",""
"C072","29-08-2019","04:00","11","2500","1,89","192","","",""
"C072","29-08-2019","04:10","11","2500","1,23","192","","",""
"C072","29-08-2019","04:20","11","2500","1,25","192","","",""
"C072","29-08-2019","04:30","11","2500","0,93","192","","",""
"C072","29-08-2019","04:40","11","2500","0,71","192","","",""
"C072","29-08-2019","05:00","11","2500","1,38","192","","",""
"C072","29-08-2019","04:50","11","2500","0,94","192","","",""
"C072","29-08-2019","06:30","11","2500","1,5","192","","",""
"C072","29-08-2019","07:00","11","2500","2,59","192","","",""
"C072","29-08-2019","05:20","11","2500","0,94","192","","",""
"C072","29-08-2019","05:30","11","2500","1,01","192","","",""
"C072","29-08-2019","05:40","11","2500","1,19","192","","",""
"C072","29-08-2019","05:50","11","2500","1,79","192","","",""
"C072","29-08-2019","06:00","11","2500","1,44","192","","",""
"C072","29-08-2019","06:10","11","2500","1,4","192","","",""
"C072","29-08-2019","06:20","11","2500","1,13","192","","",""
"C072","29-08-2019","06:40","11","2500","1,76","192","","",""
"C072","29-08-2019","06:50","11","2500","1,97","192","","",""
"C072","29-08-2019","08:50","11","2500","0,77","192","","",""
"C072","29-08-2019","07:10","11","2500","2,54","192","","",""
"C072","29-08-2019","07:20","11","2500","2,73","192","","",""
"C072","29-08-2019","07:30","11","2500","2,29","192","","",""
"C072","29-08-2019","07:40","11","2500","1,81","192","","",""
"C072","29-08-2019","07:50","11","2500","1,57","192","","",""
"C072","29-08-2019","08:00","11","2500","1,13","192","","",""
"C072","29-08-2019","08:10","11","2500","1,25","192","","",""
"C072","29-08-2019","08:20","11","2500","1,05","192","","",""
"C072","29-08-2019","08:30","11","2500","0,69","192","","",""
"C072","29-08-2019","08:40","11","2500","0,89","192","","",""
"C072","29-08-2019","10:40","11","2500","1,83","192","","",""
"C072","29-08-2019","09:00","11","2500","0,86","192","","",""
"C072","29-08-2019","09:10","11","2500","0,93","192","","",""
"C072","29-08-2019","09:20","11","2500","0,34","192","","",""
"C072","29-08-2019","09:30","11","2500","0,38","192","","",""
"C072","29-08-2019","09:40","11","2500","0,74","192","","",""
"C072","29-08-2019","09:50","11","2500","1,31","192","","",""
"C072","29-08-2019","10:00","11","2500","1,89","192","","",""
"C072","29-08-2019","10:10","11","2500","1,72","192","","",""
"C072","29-08-2019","10:20","11","2500","1,44","192","","",""
"C072","29-08-2019","10:30","11","2500","1,75","192","","",""
"C072","29-08-2019","11:40","11","2500","2,31","192","","",""
"C072","29-08-2019","12:30","11","2500","2,69","192","","",""
"C072","29-08-2019","10:50","11","2500","1,94","192","","",""
"C072","29-08-2019","11:00","11","2500","2,4","192","","",""
"C072","29-08-2019","11:10","11","2500","2,36","192","","",""
"C072","29-08-2019","11:20","11","2500","1,9","192","","",""
"C072","29-08-2019","11:30","11","2500","2,33","192","","",""
"C072","29-08-2019","11:50","11","2500","2,3","192","","",""
"C072","29-08-2019","12:00","11","2500","2,86","192","","",""
"C072","29-08-2019","12:10","11","2500","2,34","192","","",""
"C072","29-08-2019","12:20","11","2500","2,56","192","","",""
"C072","29-08-2019","14:20","11","2500","6,5","192","","",""
"C072","29-08-2019","14:30","11","2500","5,49","192","","",""
"C072","29-08-2019","12:40","11","2500","3,32","192","","",""
"C072","29-08-2019","12:50","11","2500","3,49","192","","",""
"C072","29-08-2019","13:00","11","2500","3,35","192","","",""
"C072","29-08-2019","13:10","11","2500","4,78","192","","",""
"C072","29-08-2019","13:20","11","2500","4,55","192","","",""
"C072","29-08-2019","13:30","11","2500","5,43","192","","",""
"C072","29-08-2019","13:40","11","2500","5,43","192","","",""
"C072","29-08-2019","13:50","11","2500","5,82","192","","",""
"C072","29-08-2019","14:00","11","2500","4,72","192","","",""
"C072","29-08-2019","14:10","11","2500","4,71","192","","",""
"C072","29-08-2019","16:10","11","2500","9,56","192","","",""
"C072","29-08-2019","14:40","11","2500","6,77","192","","",""
"C072","29-08-2019","14:50","11","2500","7,05","192","","",""
"C072","29-08-2019","15:00","11","2500","8,2","192","","",""
"C072","29-08-2019","15:10","11","2500","7,46","192","","",""
"C072","29-08-2019","15:20","11","2500","7,27","192","","",""
"C072","29-08-2019","15:30","11","2500","7,62","192","","",""
"C072","29-08-2019","15:40","11","2500","7,73","192","","",""
"C072","29-08-2019","15:50","11","2500","8,7","192","","",""
"C072","29-08-2019","16:00","11","2500","8,79","192","","",""
