"MpNo","DateTime","Epoch","H2O_c","d18O_c","dD_c","H2O_a","d18O_a","dD_a","Dex_c","Dex_a","Dex_WV","E"
1,2018-09-08 23:23:00,1536441780.542,14441.0847399267,-19.4888095238095,-137.907358974359,16142.3299582133,-18.9977041415732,-126.71605023586,18.0031172161172,25.2655828967255,86.9132990443736,-0.407715152389362
1,2018-09-06 09:00:00,1536217200.484,14574.2702893773,-15.5187948717949,-94.2169633699634,12607.547974821,-16.8670266024033,-119.354763035898,29.9333956043956,15.5814497833278,121.93562903203,0.471338507094491
1,2018-09-03 16:04:00,1535983440.951,13514.1751575092,-14.1649487179487,-105.011326007326,15940.4341766716,-16.1263205833476,-114.059940453668,8.30826373626374,14.9506242131125,51.948332303833,-0.582629712277756
1,2018-09-04 11:50:00,1536054600.617,23079.2385238095,-15.5797582417582,-117.519377289377,16736.6560221812,-16.5155220077372,-124.038486582162,7.11868864468865,8.08568947973589,4.56698981456818,1.52306148760005
1,2018-09-05 18:01:00,1536163260.045,16885.5434212454,-15.5195714285714,-13.2882637362637,12660.3853788426,-16.23106192276,-100.152553567324,110.868307692308,29.6959418147558,354.095525185408,1.01258579631927
1,2018-09-06 10:09:00,1536221340.571,16325.6333772894,-16.5585714285714,-98.1197985347985,12838.2152702348,-16.7998445839491,-114.273631785861,34.3487728937729,20.125124885731,86.7102189406054,0.835782231774528
1,2018-09-04 12:27:00,1536056820.428,23513.835,-15.1377289377289,-113.413527472527,16871.7117761775,-16.4420545619538,-123.054933017384,7.68830402930402,8.48150347824668,5.67349159168086,1.59499031803907
1,2018-09-07 10:46:00,1536309960.206,19342.5516446886,-15.6497216117216,-71.3612307692308,13657.2476524664,-17.211551958763,-115.14970495611,53.8365421245421,22.5427107139937,129.010641197006,1.36387272993229
1,2018-09-05 12:27:00,1536143220.359,18124.8776666667,-15.7315311355311,-66.1926007326007,12698.8880262569,-16.6252213798733,-108.100109993419,59.6596483516483,24.9016610455668,141.006613250139,1.29907844208412
1,2018-09-04 05:50:00,1536033000.858,14008.5782161172,-18.5256776556777,-146.156432234432,16086.540797627,-17.2593011833252,-132.026662350272,2.048989010989,6.0477471163293,33.0053623229001,-0.498991300126541
1,2018-09-05 13:09:00,1536145740.576,19453.1617472527,-15.9325934065934,-48.4313626373626,12681.6149754802,-16.5655699001499,-106.557457415865,79.0293846153846,25.9671017853345,178.403347943203,1.62122660176841
1,2018-09-08 11:23:00,1536398580.813,21137.8549259259,-17.0167074074074,-79.3366851851852,15220.586491935,-18.2573078017474,-123.228511840505,56.7969740740741,22.8299505734744,144.168034696344,1.41951715770208
1,2018-09-04 14:50:00,1536065400.947,22984.5357509158,-15.4720915750916,-107.666706959707,17456.5546699239,-16.153685337483,-118.958345519276,16.1100256410256,10.2711371805879,34.5483802822342,1.32744917134983
1,2018-09-05 21:01:00,1536174060.365,12672.4327435897,-16.253010989011,-90.9857765567766,12351.5496763104,-16.2880299335779,-107.679568274204,39.0383113553114,22.6246711944193,670.838217580574,0.0768255333429205
1,2018-09-04 15:27:00,1536067620.768,22623.8327948718,-14.7726080586081,-93.3403296703297,17552.5081419624,-16.1011029377576,-118.206540727172,24.8405347985348,10.6022827748891,74.1209598703109,1.21779145727902
1,2018-09-04 16:04:00,1536069840.579,22122.1883186813,-15.0243443223443,-87.2499120879121,17596.099474383,-16.0671855226872,-117.740667469871,32.9448424908425,10.7968167116267,119.049839140042,1.08578046088293
1,2018-09-08 13:46:00,1536407160.662,22629.982,-17.3148095238095,-75.1810695970696,16093.9304475556,-18.1708501122723,-115.10893174259,63.3374065934066,30.2578691555875,144.79021804843,1.56795717171129
1,2018-09-04 16:41:00,1536072060.396,20908.8744908425,-15.6033406593407,-84.6350476190476,17574.8489377259,-16.0573529059588,-117.649785944186,40.1916776556777,10.8090373034842,195.078152685422,0.79981288889987
1,2018-09-06 16:09:00,1536242940.223,18200.6539267399,-16.062684981685,-51.3731904761905,13028.0167632956,-16.745696022217,-104.860429655496,77.1282893772894,29.1051385222396,198.081372803936,1.24088823302055
1,2018-09-08 06:00:00,1536379200.015,12320.1735421245,-18.5979450549451,-144.968545787546,13368.7581146806,-18.3593835042662,-137.279835950082,3.81501465201464,9.59523208404724,77.5089547704898,-0.251802158158361
1,2018-09-04 07:04:00,1536037440.454,14072.4035604396,-17.1818424908425,-145.303461538462,16211.0018870531,-17.0974358853793,-130.386711546378,-7.8487216117216,6.39277553665605,100.104667425289,-0.513552024867718
1,2018-09-06 01:46:00,1536191160.218,11342.2806849817,-16.6957728937729,-130.663252747253,12180.0250162912,-16.5598516774754,-118.312771524615,2.90293040293039,14.166041895188,166.658117528493,-0.20077183023226
1,2018-09-06 18:00:00,1536249600.485,16435.1166556777,-16.1132637362637,-21.9415750915751,12825.1211166519,-16.7995741059546,-105.842851850319,106.964534798535,28.5537409973178,385.532171927753,0.866020320609016
1,2018-09-04 19:41:00,1536082860.642,18785.3457509158,-16.4741172161172,-114.096051282051,16984.4311126352,-16.3486923841174,-122.329176223996,17.6968864468864,8.46036284894278,104.806566958607,0.431599741430785
1,2018-09-05 19:10:00,1536167400.108,15212.4830879121,-16.2995787545788,-59.7569487179487,12550.3775521654,-16.2394912042092,-102.391821296893,70.6396813186813,27.5241083367805,273.906122875819,0.637357277344539
1,2018-09-04 06:27:00,1536035220.658,13829.9774542125,-18.0164285714286,-146.059879120879,16147.2821693518,-17.1816833901709,-131.249605401714,-1.92845054945053,6.2038617196533,54.7385643841493,-0.556465794623801
1,2018-09-05 19:47:00,1536169620.76,13943.1147069597,-15.5527802197802,-58.050967032967,12482.6922735516,-16.2523308532231,-104.066887200264,66.3712747252747,25.9517596255208,411.849649539715,0.349652571992667
1,2018-09-03 19:41:00,1535996460.723,18016.0671941392,-16.7786776556777,-123.981091575092,15760.6872430817,-16.9067592781098,-124.804789002115,10.2483296703297,10.4492852227638,8.84404405974304,0.541593228829246
1,2018-09-05 20:24:00,1536171840.549,12965.8972673993,-15.9188315018315,-75.0858388278388,12414.9154341835,-16.2690108332681,-105.878634016075,52.2648131868132,24.2734526500694,682.975941942491,0.131915532769024
1,2018-09-06 20:23:00,1536258180.102,13924.2178644689,-17.2267472527473,-86.6461282051282,12469.2261957218,-16.9342914440244,-111.10816596679,51.1678498168498,24.3661655854058,280.857318345547,0.348698970726411
1,2018-09-05 15:01:00,1536152460.594,20750.0186849817,-14.3928571428571,-34.1490183150183,12711.2015927503,-16.3844322306903,-102.348449483177,80.9938388278388,28.7270083623452,163.63960760681,1.92654581622326
1,2018-09-05 22:10:00,1536178200.74,12143.6815604396,-17.2284029304029,-115.100128205128,12260.8549606,-16.3245572013447,-110.497203117442,22.7270952380952,20.0992544933151,-252.246355964993,-0.0280535641755144
1,2018-09-05 00:27:00,1536100020.827,15840.1679185185,-16.4739185185185,-129.083722222222,15446.0909508223,-16.8920851449569,-129.998761487236,2.70762592592592,5.13791967241843,-92.549243474465,0.0943492518105414
1,2018-09-03 18:27:00,1535992020.708,17968.0748278388,-15.8918315018315,-117.13458974359,15806.9022725248,-16.675009500303,-121.571992129016,10.0000622710623,11.8280838734078,-3.37016064301753,0.51897086249961
1,2018-09-04 04:41:00,1536028860.816,14767.5703703704,-18.4670666666667,-143.683388888889,15985.3785383597,-17.3757717793032,-133.127761179596,4.05314444444446,5.87841305482939,28.0122625043628,-0.29243799923513
1,2018-09-04 07:41:00,1536039660.223,15875.5642747253,-16.4449743589744,-142.198054945055,16276.6169439314,-17.0094709456042,-129.470904557673,-10.6382600732601,6.6048630071605,689.169348370275,-0.0963065557471095
1,2018-09-03 17:50:00,1535989800.431,19526.5921135531,-16.0394139194139,-116.642835164835,15836.3842351866,-16.5446693227216,-119.775547817254,11.6724761904762,12.5818067645192,7.77011923877984,0.886142745031397
1,2018-09-05 01:41:00,1536104460.416,14165.4751575092,-16.6522051282051,-131.233183150183,14822.7139382934,-17.0824466645031,-132.810719315571,1.98445787545788,3.84885400045462,44.0322055684846,-0.157355278690116
1,2018-09-07 07:46:00,1536299160.735,11210.6762307692,-16.9132051282051,-124.688509157509,12496.0424252272,-17.4316455496644,-127.414307284837,10.6171318681319,12.0388571124785,24.4388264536694,-0.308354691159333
1,2018-09-07 00:00:00,1536271200.154,11004.5548058608,-17.0031758241758,-132.452,11705.4715100619,-17.2243975165704,-125.00553544504,3.57340659340659,12.789644687523,157.486720107019,-0.167980100622847
1,2018-09-06 17:23:00,1536247380.695,17154.4251758242,-15.9011428571429,-20.8079853479853,12888.282175626,-16.7797983651081,-105.418485215347,106.401157509157,28.8199017055179,340.778935349773,1.02342615974969
1,2018-09-05 03:27:00,1536110820.232,13087.7928937729,-17.3579597069597,-137.04052014652,13987.7302054545,-17.3057454787566,-135.670541597719,1.82315750915751,2.77542223233405,16.6242129372021,-0.21546208659042
1,2018-09-05 11:50:00,1536141000.556,17639.5846776557,-16.3817142857143,-84.8441428571429,12737.5676029515,-16.6672363001005,-109.291638550713,46.2095714285714,24.0462518500917,103.799493522782,1.17363065854436
1,2018-09-04 01:04:00,1536015840.716,16156.6562014652,-18.3533956043956,-139.416831501831,15801.849471432,-17.4045411601853,-132.540454373005,7.41033333333334,6.69587490847732,39.2298100442631,0.0852012893665546
1,2018-09-08 02:23:00,1536366180.687,10264.1007765568,-18.7030879120879,-149.589758241758,12351.3558079567,-18.2425121737075,-138.899870475459,0.0349450549450694,7.04022691420104,41.4887815421247,-0.50072539062409
1,2018-09-05 04:41:00,1536115260.67,11740.8671684982,-17.4733076923077,-139.721516483516,13570.3245791534,-17.3721125420978,-135.754175846552,0.0649450549450421,3.22272449022969,23.4883336709399,-0.438007444349543
1,2018-09-03 22:04:00,1536005040.391,15349.9248534799,-17.796336996337,-134.745399267399,15729.3467518208,-17.2264276612842,-129.476973931793,7.6252967032967,8.33444735848073,37.0239070719737,-0.0911123107201278
1,2018-09-05 13:47:00,1536148020.97,19375.4327362637,-15.9026996336996,-51.7668608058608,12683.6123987863,-16.5050150485729,-105.085022995623,75.4547362637363,26.9550973929603,167.380488883378,1.6021388250455
1,2018-09-04 21:27:00,1536089220.491,18278.6902893773,-16.3683076923077,-124.513476190476,16517.9294479709,-16.563365155441,-125.417394242619,6.43298534798534,7.08952700090852,0.273881597144724,0.421976862620744
1,2018-09-03 19:04:00,1535994240.83,17216.3250481481,-16.7882703703704,-121.814933333333,15781.5608778511,-16.7959079032563,-123.250535604657,12.4912296296296,11.1167276213937,27.609942215833,0.344535820092319
1,2018-09-07 04:46:00,1536288360.33,10695.403032967,-17.6825164835165,-141.191655677656,12042.1383399684,-17.4033691735955,-129.093989163979,0.268476190476179,10.132964224785,88.474027009963,-0.323077085297016
1,2018-09-05 14:24:00,1536150240.794,19497.493262963,-16.5886592592593,-44.6688222222222,12695.452363056,-16.4439029129477,-103.667052435796,88.0404518518519,27.8841708677855,200.317224486705,1.63014778183576
1,2018-09-08 04:09:00,1536372540.557,11228.1551391941,-18.92236996337,-153.120860805861,12735.2808840054,-18.3171546347297,-138.984651012237,-1.74190109890111,7.55258606559994,76.7969368980105,-0.361914469767363
1,2018-09-06 14:23:00,1536236580.392,19485.371959707,-16.6706336996337,-33.0589340659341,13192.297687533,-16.7090618151701,-104.716763134404,100.306135531136,28.9557313869571,249.879417346324,1.50967321591858
1,2018-09-05 07:04:00,1536123840.28,12623.7965091575,-17.5941721611722,-140.245347985348,13151.4303147919,-17.2237022221126,-128.823858725826,0.508029304029293,8.96575905107485,211.319471258301,-0.126325614009003
1,2018-09-06 07:09:00,1536210540.173,12965.6635311355,-16.7857179487179,-130.759087912088,12310.6031829963,-16.9328704891779,-125.501608151107,3.52665567765567,9.96135576231664,-117.401194052328,0.156989962912633
1,2018-09-07 14:23:00,1536322980.341,21934.8057728938,-17.0314139194139,-36.3551611721612,14581.774759519,-17.0725963161932,-105.264597030825,99.8961501831502,31.3161734987204,235.896905681998,1.76394657137579
1,2018-09-03 20:50:00,1536000600.778,17028.6392111111,-17.4472148148148,-129.653085185185,15734.9910767728,-17.0837186068689,-127.337521835184,9.92463333333333,9.33222701976669,17.1302310614691,0.310649104401181
1,2018-09-08 05:23:00,1536376980.229,11813.1101135531,-18.599380952381,-147.019981684982,13153.3212791579,-18.3474842495002,-137.95211117496,1.77506593406594,8.82776282104169,70.9928059586717,-0.321832157214009
1,2018-09-05 16:10:00,1536156600.687,19229.2114652015,-16.5721098901099,-56.3560842490842,12731.0365275155,-16.2906226326219,-100.437652818537,76.2207948717949,29.8873282424387,166.99598356113,1.55732499384928
1,2018-09-07 07:09:00,1536296940.051,10759.9263186813,-17.6990476190476,-140.417358974359,12365.1441396064,-17.443711253427,-128.499982962362,1.17502197802199,11.0497070650534,77.2406517278809,-0.38508611060574
1,2018-09-06 22:46:00,1536266760.575,11972.6558754579,-16.8025787545788,-124.453897435897,11863.9178970985,-17.1473126458683,-121.554563218496,9.9667326007326,15.62393794845,-607.265818389964,0.026059870956859
1,2018-09-04 17:50:00,1536076200.446,21101.8881831502,-15.5903443223443,-95.1808827838828,17419.1233856281,-16.1192224750642,-118.717242847586,29.5418717948718,10.2365369529272,120.854249343111,0.882594109907757
1,2018-09-06 16:46:00,1536245160.033,18000.0867619048,-15.4176446886447,-24.6159963369963,12957.5909462649,-16.7618403253698,-105.091313282015,98.7251611721612,29.0034093209438,277.887618331369,1.20966825624451
1,2018-09-08 07:09:00,1536383340.054,13714.0030952381,-18.0672600732601,-140.463238095238,13723.2127599829,-18.3808583074516,-136.014616627809,4.07484249084249,11.0322498318034,10371.2254222316,-0.00221156241183623
1,2018-09-04 18:27:00,1536078420.232,19877.3466813187,-15.1372051282051,-89.3565164835165,17292.4203600438,-16.1846799042544,-119.77338095783,31.7411245421245,9.70405827620492,179.162817081693,0.619492056895845
1,2018-09-05 02:50:00,1536108600.437,13327.7395897436,-17.1639157509158,-136.20280952381,14257.8904915327,-17.2403589111572,-134.947095378486,1.1085164835165,2.975775910772,29.7309479426293,-0.222695740528932
1,2018-09-04 19:04:00,1536080640.013,19328.2861758242,-16.2010659340659,-102.644578754579,17145.1013663874,-16.2635141904494,-121.016079759324,26.9639487179487,9.09203376427105,167.316607900895,0.523212742912894
1,2018-09-06 02:23:00,1536193380.014,11438.0500769231,-16.7620879120879,-132.093597069597,12177.6234114983,-16.6225127029558,-120.034887823404,2.0031062271062,12.9452138002422,182.173021939773,-0.177244383762055
1,2018-09-08 08:23:00,1536387780.508,16669.8768131868,-16.3527252747253,-109.202655677656,14025.9247058366,-18.3953134464932,-134.381504766364,21.6191465201465,12.7810028055819,68.5046925688922,0.63427106471086
1,2018-09-04 13:04:00,1536059040.203,24182.6552087912,-15.2167985347985,-111.831238095238,17027.8357197834,-16.3634628140242,-121.96275887317,9.90315018315019,8.9449436390239,12.1835967610228,1.71810425598365
1,2018-09-08 09:00:00,1536390000.316,17814.7051978022,-16.5730366300366,-101.264076923077,14228.9396606457,-18.3820858649118,-132.725893738442,31.3202161172161,14.3307931808527,98.737193419755,0.860206474600005
1,2018-09-04 13:41:00,1536061260.029,23851.259007326,-15.2902051282051,-110.618860805861,17189.9702891513,-16.2846190830518,-120.842810412534,11.7027802197802,9.434142251881,17.5571758052209,1.599592038271
1,2018-09-08 13:09:00,1536404940.015,21898.7264945055,-17.7389267399267,-93.9653956043956,15912.2386378494,-18.1780679163351,-116.612934669471,47.9460183150183,28.8116086612096,98.8057711277209,1.4346924122277
1,2018-09-06 19:46:00,1536255960.296,14577.6950842491,-16.4558754578755,-68.4180915750916,12610.6935292716,-16.8851581340563,-108.829016805083,63.2289120879121,26.2522482673674,300.290938803563,0.47140542736433
1,2018-09-06 13:09:00,1536232140.815,17937.7010407407,-17.1248037037037,-71.6050592592593,13227.1345065169,-16.6918486816761,-105.071183081635,65.3933703703704,28.4636063717739,169.0910789484,1.12891581772353
1,2018-09-06 04:09:00,1536199740.663,11711.7896117216,-16.9564761904762,-136.471168498169,12190.3611610139,-16.7957618445601,-124.373470603722,-0.819358974358977,9.99262415275831,274.587692241391,-0.114693286189268
1,2018-09-08 03:00:00,1536368400.514,10306.9329084249,-18.8071428571429,-150.311311355311,12440.2657815667,-18.2741494919623,-139.212704153948,0.145831501831509,6.98049178175032,40.0013043534215,-0.511779286388563
1,2018-09-05 05:50:00,1536119400.69,11931.4505567766,-17.9573296703297,-143.281498168498,13332.5685675589,-17.3384861714078,-133.523699638106,0.377139194139204,5.18418973315684,46.1194181641936,-0.335454653712152
1,2018-09-06 13:46:00,1536234360.605,20000.6382344322,-16.3391098901099,-42.7954212454212,13221.1779904864,-16.6995208053325,-104.842660445369,87.9174578754579,28.7535059972911,203.297902668294,1.62473538173476
1,2018-09-04 22:04:00,1536091440.289,17735.0378278388,-16.4914688644689,-125.619934065934,16373.9738182193,-16.6070987314133,-125.916654952159,6.31181684981685,6.94013489914788,-1.24702183561491,0.325863062716674
1,2018-09-06 21:00:00,1536260400.756,13686.1759010989,-17.3907655677656,-102.360307692308,12307.8070280136,-16.989307019918,-113.775121395576,36.7658168498168,22.1393347637686,167.369403835087,0.330335858316728
1,2018-09-07 19:46:00,1536342360.343,14893.5919010989,-17.5349706959707,-89.7682967032967,13890.3574985516,-17.3866369858978,-111.893383074181,50.5114688644689,27.1997128130007,373.276143452711,0.240671410498798
1,2018-09-03 23:50:00,1536011400.209,16631.8986190476,-18.1074432234432,-139.600490842491,15761.0228544923,-17.3543322000876,-131.577915284228,5.25905494505494,7.2567423164729,-30.8948921487964,0.209127100683315
1,2018-09-07 13:46:00,1536320760.534,21693.562043956,-16.2125238095238,-43.3690256410256,14559.7492887393,-17.0592280978996,-105.421688406599,86.3311648351648,31.0521363765977,199.152852605601,1.71135788266217
1,2018-09-05 17:24:00,1536161040.252,18021.492996337,-13.7854835164835,-2.65515750915751,12702.2862582011,-16.2376401056278,-99.700066905496,107.628710622711,30.2010539395264,292.526254168123,1.27478002436031
1,2018-09-06 15:00:00,1536238800.153,19036.2821978022,-15.634673992674,-25.325684981685,13145.6485671446,-16.7202585122239,-104.681018393882,99.751706959707,29.0810497039098,257.461672057322,1.41313059820654
1,2018-09-06 22:09:00,1536264540.785,12859.2699518519,-16.9664148148148,-123.063903703704,12003.1557274583,-17.0952100321524,-119.011236119466,12.6674148148148,17.7504441377527,-58.5992348821655,0.205174004224084
1,2018-09-07 21:00:00,1536346800.782,13299.3242962963,-17.2577703703704,-115.885781481481,13618.3335537633,-17.5268412866394,-116.252471564069,22.1763814814815,23.9622587290464,98.4145202631693,-0.0764528564893776
1,2018-09-05 01:04:00,1536102240.646,15007.3694395604,-16.6146593406593,-129.800710622711,15137.4139350692,-16.9876452895338,-131.425396170924,3.1165641025641,4.47576614534708,161.330134484828,-0.031135062633385
1,2018-09-07 15:00:00,1536325200.151,22954.9426117216,-14.8782307692308,-30.4860952380952,14552.9080727301,-17.0941918347149,-105.442818497821,88.5397509157509,31.3107161798981,187.664418606288,2.01559395998228
1,2018-09-08 14:23:00,1536409380.479,22099.6388205128,-18.8881721611722,-70.5491208791209,16227.7920888891,-18.1800166089487,-114.258650692382,80.5562564102564,31.181482179208,217.011379862658,1.40861940929335
1,2018-09-05 23:24:00,1536182640.323,11807.5473809524,-16.5957142857143,-118.950007326007,12218.3615837455,-16.3678364407674,-112.444497905326,13.815706959707,18.4981936208134,153.081376811132,-0.098356849425049
1,2018-09-06 23:23:00,1536268980.367,11585.3421538462,-17.0668315018315,-128.939278388278,11759.9683050002,-17.1915461951831,-123.626061168159,7.59537362637363,13.9063083933056,432.596968997849,-0.0418504812762739
1,2018-09-05 08:50:00,1536130200.159,15947.9394505495,-16.1148315018315,-121.545340659341,12977.6542218775,-16.9877168494018,-120.195847196587,7.37331135531137,15.7058875986276,-29.0330553529584,0.711140669866123
1,2018-09-06 01:09:00,1536188940.421,11477.7129194139,-16.6155494505495,-131.663172161172,12185.7117450465,-16.5000674008699,-116.601397721289,1.26122344322346,15.3991414856703,244.595799297114,-0.16967730542675
1,2018-09-07 11:23:00,1536312180.019,19435.6514175824,-15.6787619047619,-58.7328241758242,13914.264992997,-17.1597355498554,-112.312751556432,66.6972710622711,24.9651328424108,171.865065029729,1.32454969604333
1,2018-09-07 16:09:00,1536329340.199,20688.8973040293,-17.4080256410256,-61.1554395604396,14404.7633538202,-17.151145734934,-106.452738069887,78.1087655677656,30.7564278095849,186.651840088648,1.50752666844725
1,2018-09-04 20:50:00,1536087000.688,18730.8813186813,-16.5725677655678,-125.271838827839,16675.2373641836,-16.499691032565,-124.557111448291,7.30870329670329,7.44041681222919,6.24025263886443,0.492157432014452
1,2018-09-03 16:41:00,1535985660.786,21016.8861814815,-15.1672888888889,-107.514322222222,15901.1274798191,-16.2792749148854,-116.143718434069,13.8239888888889,14.0904808850147,12.9956614696596,1.22846350453981
1,2018-09-07 12:00:00,1536314400.669,18899.9911208791,-16.4421831501832,-53.9194688644689,14147.2001313869,-17.1147098223877,-109.747753588761,77.6179963369964,27.169924990341,227.782176323347,1.14016856430659
1,2018-09-07 16:46:00,1536331560.053,22922.4527728938,-15.4690915750916,-27.3022490842491,14296.8378702788,-17.1880192460565,-107.250722900932,96.4504835164835,30.2534310675202,206.171185986779,2.06922951614092
1,2018-09-07 10:09:00,1536307740.397,17721.5878937729,-16.4128717948718,-100.17389010989,13389.3003128517,-17.2662308627061,-118.093821445726,31.1290842490842,20.0360254559229,65.4131184447498,1.0392933211455
1,2018-09-07 01:09:00,1536275340.241,10604.7400842491,-16.8596080586081,-139.85489010989,11711.6969096496,-17.2681167163793,-126.352637483161,-4.97802564102562,11.7922962478737,172.453399445478,-0.265555091089648
1,2018-09-07 17:23:00,1536333780.707,20624.1435054945,-13.956663003663,-22.0727142857143,14184.325153194,-17.2275356071174,-108.154066077072,89.5805897435897,29.6662187798673,221.547808787112,1.5448745382618
1,2018-09-03 22:41:00,1536007260.193,15269.2795201465,-18.10436996337,-137.590542124542,15735.782248805,-17.2801245324404,-130.325449764912,7.24441758241758,7.91554649461105,29.8825240164848,-0.112023436651868
1,2018-09-05 04:04:00,1536113040.022,12431.4328351648,-17.3924285714286,-138.551271062271,13754.8420832829,-17.3513092995441,-135.972560564559,0.588157509157497,2.83791383179346,23.9709795558745,-0.316849519928983
1,2018-09-06 19:09:00,1536253740.506,15451.0093846154,-16.3183992673993,-66.1077032967033,12718.1245473524,-16.8453942534277,-107.156595735652,64.4394908424909,27.6065582917698,235.850234989858,0.655606386912859
1,2018-09-08 17:23:00,1536420180.019,21448.5718021978,-15.0324871794872,-40.3879010989011,16168.5079674618,-18.4385650450957,-115.253308648827,79.8719963369963,32.2552117119389,225.683180764398,1.26665520786571
1,2018-09-04 22:41:00,1536093660.055,17738.7744322344,-16.4385238095238,-126.294315018315,16195.0574802869,-16.6588510984443,-126.572743092452,5.21387545787545,6.69806569510234,-10.3566902298606,0.369593441964709
1,2018-09-07 20:23:00,1536344580.144,13958.7825934066,-17.264021978022,-104.310018315018,13777.7454521251,-17.4492293834049,-113.759687871019,33.8021575091575,25.8341471962202,640.203789099463,0.0433868206960017
1,2018-09-08 04:46:00,1536374760.413,11483.4788205128,-18.6678351648352,-149.082545787546,12937.6342066719,-18.3337999045961,-138.540908312413,0.260135531135518,8.12949092435602,70.2738647988902,-0.34919431439598
1,2018-09-08 18:00:00,1536422400.69,20655.8565934066,-15.9409926739927,-53.1636043956044,16095.9057953393,-18.5083933777746,-115.933025810321,74.364336996337,32.1341212118754,223.430325881929,1.09281687325825
1,2018-09-07 19:09:00,1536340140.552,15982.7954652015,-17.7658717948718,-86.9610549450549,13944.7053544981,-17.3424573080045,-110.799946879465,55.1659194139194,27.9397115845714,241.44887329645,0.488928097110648
1,2018-09-07 04:09:00,1536286140.528,10849.0396959707,-17.7193296703297,-143.66967032967,11964.3104721486,-17.3839559654762,-128.86809819412,-1.91503296703297,10.2035495296892,128.089703613641,-0.26754951359228
1,2018-09-04 10:04:00,1536048240.719,21443.0045714286,-15.5599413919414,-126.272241758242,16527.2691366624,-16.689142917481,-126.04949896155,-1.79271062271063,7.46364437829858,-32.9136430561806,1.18043077448561
1,2018-09-04 00:27:00,1536013620.856,16388.6108131868,-18.1936813186813,-139.1223003663,15780.0594028246,-17.38260579288,-132.10087112269,6.42715018315016,6.95997522034992,-7.38928437793399,0.146134073547458
1,2018-09-07 13:09:00,1536318540.712,20423.6375824176,-17.270989010989,-70.4854175824176,14470.4698277698,-17.0626984202548,-106.274860582064,67.6824945054945,30.2267267799741,158.726889537861,1.42813020912951
1,2018-09-08 16:46:00,1536417960.198,22798.7911721612,-16.4776923076923,-45.529989010989,16239.1842996727,-18.368820962798,-114.661262238427,86.2915494505495,32.2893054639564,219.981328387179,1.57360767743729
1,2018-09-04 10:41:00,1536050460.518,22617.9603260073,-15.1641758241758,-122.400648351648,16585.9166692977,-16.6255654770649,-125.355081570802,-1.08724175824176,7.64944224571776,-25.1099314306673,1.44849162318954
1,2018-09-06 03:00:00,1536195600.665,11612.0403150183,-16.6754432234432,-132.376194139194,12178.6674154989,-16.6856265970919,-121.696101372167,1.02735164835167,11.788911404568,232.328426079525,-0.135796477614957
1,2018-09-05 16:47:00,1536158820.478,21741.6426117216,-14.0135787545788,-9.36264468864469,12725.8601999767,-16.2562848849505,-99.8582295749014,102.745985347985,30.1920495047028,205.156536349847,2.16067867471737
1,2018-09-07 22:46:00,1536353160.609,11744.8975018315,-17.5565457875458,-134.32226007326,13027.647149533,-17.7967320406643,-125.336675374974,6.13010622710621,17.0371809503407,116.902711920275,-0.307726826680148
1,2018-09-08 15:00:00,1536411600.292,24006.0875091575,-17.567358974359,-63.4953443223443,16300.9071241275,-18.2084667728577,-113.968192347052,77.0435274725275,31.6995418358089,172.972248354646,1.84842119457749
1,2018-09-08 16:09:00,1536415740.381,21199.407974359,-18.2589816849817,-76.6740842490842,16293.4690799329,-18.3034826132657,-114.214308453556,69.3977692307692,32.2135524525698,192.892965435815,1.17690520284718
